X,Y,tyyp_t,korgus
518850.321000002,6481459.968,Sidemast,"38"
508708.538000003,6470636.356,Sidemast,"37"
518143.645000003,6475172.888,Sidemast,"100"
518441.946999997,6475429.937,Sidemast,"69"
591481.784000002,6573582.025,Sidemast,"112"
703106.495999999,6547152.837,Sidemast,"80"
467594.794,6548669.141,Torn,"16"
715495.560000002,6575295.378,Valgusmast,"30"
715591.512999997,6575269.795,Valgusmast,"30"
720400.967,6572956.129,Sidemast,"60"
713144.719999999,6550264.59,Torn,"26"
718357.343999997,6561902.161,Sidemast,"47"
597459.439000003,6552556.067,Sidemast,"70"
714557.064999998,6546175.172,Sidemast,"49"
714766.711999997,6546447.733,Sidemast,"26"
624592.512999997,6569279.372,Korsten,"33"
383906.329999998,6477546.65,Torn,"22"
530088.589000002,6444355.016,Torn,"18"
511045.827,6471989.428,Sidemast,"40"
520957.307999998,6474296.565,Korsten,"25"
495127.766000003,6467938.829,Torn,"23"
514362.708999999,6474889.428,Torn,"20"
521498.306000002,6475714.977,Sidemast,"80"
498361.311999999,6439746.161,Sidemast,"65"
511681.563000001,6459407.456,Sidemast,"80"
516795.443999998,6464776.033,Korsten,"10"
514696.218999997,6464939.363,Sidemast,"80"
498416.987999998,6442115.21,Sidemast,"100"
507096.193999998,6454831.746,Korsten,"11"
507096.931000002,6454860.04,Korsten,"11"
528702.810999997,6497311.979,Korsten,"19"
516901.689999998,6468024.901,Torn,"7"
522234.931999996,6485803.892,Korsten,"14"
526857.450999998,6472564.616,Korsten,"18"
530986.060999997,6473147.97,Sidemast,"82"
537713.895999998,6470836.218,Sidemast,"80"
532852.968000002,6471308.452,Korsten,"19"
539055.450000003,6474957.231,Korsten,"80"
529119.630999997,6471750.784,Torn,"25"
529109.167999998,6471749.831,Torn,"30"
529578.677000001,6471615.507,Torn,"35"
529674.519000001,6471830.044,Korsten,"20"
533606.604999997,6467383.032,Sidemast,"71"
534462.906999998,6461509.395,Sidemast,"60"
538889.961999997,6469031.437,Sidemast,"80"
533309.191,6469249.929,Korsten,"20"
536172.064000003,6470193.812,Sidemast,"28"
500104.623000003,6466834.778,Korsten,"15"
510507.096000001,6462587.426,Torn,"19"
534163.700000003,6460046.953,Korsten,"21"
529717.754000001,6476883.56,Korsten,"44"
531005.798,6470930.118,Valgusmast,"30"
483684.066,6478104.168,Sidemast,"75"
529099.682999998,6496048.865,Korsten,"16"
503060.609999999,6488028.508,Sidemast,"100"
490029.211999997,6488342.01,Torn,"23"
736895.204000004,6591592.147,Valgusmast,"25"
499322.756999999,6492353.866,Korsten,"37"
499287.042000003,6492416.236,Sidemast,"39"
528212.656999998,6453120.506,Korsten,"23"
629022.696999997,6429158.634,Torn,"20"
541948.990000002,6587765.86,Sidemast,"93"
563984.478,6498063.379,Korsten,"10"
529630.824000001,6493303.851,Korsten,"21"
542261.840000004,6587522.28,Korsten,"40"
482743.434,6495405.263,Torn,"35"
511490.167999998,6497027.045,Sidemast,"70"
533602.802000001,6488068.43,Sidemast,"81"
737065.467,6588925.29,Sidemast,"25"
471933.990999997,6499310.403,Sidemast,"50"
486141.372000001,6502527.97,Korsten,"18"
484832.589000002,6502528.332,Korsten,"38"
588559.622000001,6483453.668,Sidemast,"32"
489825.850000001,6504190.12,Sidemast,"20"
490565.75,6504203.338,Korsten,"20"
489466.336999997,6504410.365,Sidemast,"80"
490905.527999997,6505578.191,Korsten,"28"
490169.619999997,6505591.125,Sidemast,"70"
475544.075000003,6505629.905,Sidemast,"100"
475816.483000003,6505630.342,Korsten,"10"
490514.215999998,6505710.638,Torn,"40"
490362.298,6505957.897,Korsten,"25"
485339.219999999,6509313.2,Torn,"20"
497400.740000002,6509453.88,Korsten,"15"
496952.289999999,6509977.8,Korsten,"15"
525705.923,6492426.511,Torn,"15"
456545.412,6539862.444,Korsten,"23"
483662.652999997,6535135.586,Korsten,"18"
472908.770999998,6559132.278,Torn,"20"
482236.741999999,6564733.225,Torn,"25"
493908.272,6536123.508,Korsten,"15"
483966.697999999,6563430.578,Sidemast,"45"
482152.283,6564998.773,Sidemast,"27"
476544.219999999,6521347.309,Korsten,"25"
483449.431000002,6539906.986,Sidemast,"80"
499762.976999998,6549041.893,Sidemast,"100"
489674.149999999,6519967.462,Sidemast,"105"
476195.960000001,6521319.713,Korsten,"29"
736939.743000001,6591745.613,Valgusmast,"25"
475470.381999999,6521475.229,Sidemast,"85"
489261.174999997,6523578.679,Sidemast,"21"
459426.291000001,6477149.461,Sidemast,"60"
378900.386,6487924.496,Sidemast,"62"
434405.067000002,6469343.088,Sidemast,"80"
425325.039999999,6463502.251,Sidemast,"100"
424347.641000003,6455969.728,Sidemast,"53"
430637.108999997,6497990.048,Sidemast,"53"
435292.755000003,6487317.977,Sidemast,"100"
404469.115999997,6454758.995,Sidemast,"80"
442489.546999998,6477463.0,Sidemast,"96"
453146.755000003,6503739.152,Sidemast,"80"
414580.149999999,6493592.84,Torn,"13"
428611.219999999,6474917.99,Sidemast,"60"
414568.670000002,6493592.05,Torn,"17"
409287.858000003,6467076.646,Sidemast,"81"
429343.958999999,6475669.85,Korsten,"29"
411446.549999997,6459971.54,Sidemast,"45"
409103.939999998,6459615.43,Korsten,"17"
406217.039999999,6462584.82,Valgusmast,"20"
406295.149999999,6462478.87,Valgusmast,"15"
374369.57,6460843.996,Sidemast,"63"
408400.306000002,6493745.786,Torn,"22"
581629.399999999,6444091.34,Sidemast,"60"
413496.193999998,6493425.816,Sidemast,"100"
396500.740999997,6470774.208,Sidemast,"60"
408827.340000004,6468390.79,Korsten,"45"
384228.641999997,6460267.873,Sidemast,"80"
427222.229000002,6474857.577,Sidemast,"50"
408890.75,6468344.22,Korsten,"20"
429507.149999999,6475642.41,Sidemast,"80"
384507.719999999,6457905.34,Torn,"17"
375669.950000003,6461972.42,Torn,"17"
409921.534000002,6466924.349,Sidemast,"82"
407475.502999999,6470382.226,Sidemast,"100"
388754.182999998,6463066.525,Torn,"26"
411397.943000004,6460101.084,Valgusmast,"20"
570404.963,6480851.012,Korsten,"10"
411210.873000003,6459840.604,Sidemast,"60"
429490.229999997,6474790.87,Korsten,"24"
376598.030000001,6460888.85,Torn,"28"
389901.791000001,6455492.946,Sidemast,"100"
389528.226999998,6435815.574,Sidemast,"92"
467280.447999999,6529768.708,Torn,"19"
478099.766999997,6525082.515,Sidemast,"74"
488528.567000002,6522615.127,Torn,"37"
490116.0,6510827.804,Sidemast,"30"
488420.605999999,6524022.435,Sidemast,"25"
467030.432999998,6529537.215,Sidemast,"72"
469699.244999997,6527763.896,Sidemast,"99"
473783.252999999,6534579.783,Torn,"15"
521761.799999997,6485862.15,Torn,"23"
493220.191,6530794.526,Torn,"17"
492429.123000003,6527367.644,Korsten,"20"
478418.239,6525474.224,Korsten,"30"
473810.912,6521148.493,Sidemast,"55"
473575.333999999,6534625.787,Torn,"22"
472324.189000003,6535865.913,Sidemast,"100"
407589.181000002,6532361.098,Sidemast,"80"
519110.564999998,6484147.971,Sidemast,"95"
608834.560000002,6457280.453,Korsten,"36"
419438.939999998,6550572.775,Sidemast,"65"
521701.327,6486161.372,Korsten,"18"
410901.833999999,6524775.467,Sidemast,"101"
408344.57,6530789.205,Torn,"24"
504667.574000001,6579669.462,Sidemast,"60"
505206.678000003,6577127.037,Valgusmast,"32"
502260.420999996,6583446.512,Sidemast,"55"
504667.479999997,6577347.226,Valgusmast,"30"
504425.193999998,6577554.724,Valgusmast,"31"
504381.138999999,6577882.838,Valgusmast,"33"
504755.905000001,6577564.676,Valgusmast,"31"
504439.223999999,6577618.362,Valgusmast,"33"
502649.832000002,6579266.724,Valgusmast,"31"
504507.472999997,6577651.511,Valgusmast,"33"
502548.369000003,6579768.086,Valgusmast,"31"
504361.204000004,6577356.559,Valgusmast,"33"
504733.692000002,6577172.637,Valgusmast,"26"
504356.780000001,6577239.028,Valgusmast,"32"
504878.149999999,6577133.813,Valgusmast,"26"
504585.850000001,6578070.59,Sidemast,"106"
503179.516999997,6578764.479,Valgusmast,"25"
502858.619000003,6579358.776,Valgusmast,"30"
504867.946999997,6577497.071,Valgusmast,"26"
504732.465999998,6577478.249,Valgusmast,"30"
504640.336999997,6577613.546,Valgusmast,"31"
589263.563000001,6595607.57,Sidemast,"82"
502459.090999998,6579847.341,Valgusmast,"31"
504557.765000001,6577557.237,Valgusmast,"31"
504145.118000001,6577838.926,Valgusmast,"32"
502756.354999997,6579480.519,Valgusmast,"30"
504816.943999998,6577181.402,Valgusmast,"26"
504017.581,6577918.781,Valgusmast,"33"
504557.947999999,6577468.533,Valgusmast,"31"
504245.487999998,6577687.325,Valgusmast,"32"
504463.309,6577473.614,Valgusmast,"31"
505148.207999997,6577327.592,Valgusmast,"32"
502535.552000001,6579575.34,Valgusmast,"31"
504378.777000003,6577639.466,Valgusmast,"25"
504352.425999999,6577573.116,Valgusmast,"31"
504300.958999999,6577632.764,Valgusmast,"31"
504364.053999998,6577474.836,Valgusmast,"33"
503711.101999998,6579436.352,Korsten,"28"
504294.368000001,6577738.539,Valgusmast,"32"
504094.625,6577885.194,Valgusmast,"35"
505251.780000001,6577239.898,Valgusmast,"32"
504623.453000002,6577416.09,Valgusmast,"30"
502573.894000001,6579447.577,Valgusmast,"31"
595842.582000002,6613081.198,Sidemast,"69"
502564.568000004,6579667.207,Valgusmast,"31"
504656.090000004,6577473.365,Valgusmast,"31"
504585.435999997,6577658.385,Valgusmast,"33"
504273.197999999,6577905.16,Valgusmast,"33"
504658.917999998,6577554.629,Valgusmast,"31"
502634.041000001,6579560.037,Valgusmast,"30"
505047.169,6577191.854,Valgusmast,"32"
502846.700999998,6579244.422,Valgusmast,"30"
505097.93,6577259.829,Valgusmast,"32"
504943.027999997,6577138.302,Valgusmast,"26"
611613.325000003,6605267.265,Sidemast,"61"
662588.728,6594204.844,Torn,"20"
661691.303999998,6594289.209,Sidemast,"90"
533830.424000002,6485717.305,Torn,"11"
712237.241999999,6590787.639,Korsten,"20"
700815.516000003,6591779.934,Sidemast,"93"
712403.711999997,6590939.003,Korsten,"40"
713360.219999999,6590002.765,Torn,"18"
713627.887999997,6590190.864,Torn,"33"
712591.577,6591129.993,Korsten,"30"
676084.902000003,6591107.322,Sidemast,"82"
713372.526000001,6589996.54,Torn,"15"
671284.581,6590457.221,Sidemast,"80"
658114.502999999,6472242.82,Sidemast,"192"
415013.590000004,6475994.481,Torn,"14"
598824.93,6613466.648,Korsten,"26"
384164.397,6462590.656,Torn,"19"
384180.083999999,6462590.019,Torn,"12"
441612.057999998,6474245.507,Torn,"18"
437369.586999997,6493376.309,Torn,"20"
410673.140000001,6457367.52,Torn,"23"
427027.270000003,6485677.037,Torn,"12"
500854.478,6476892.759,Sidemast,"80"
432383.211999997,6517014.2,Sidemast,"36"
439932.421999998,6525919.652,Sidemast,"100"
486756.005999997,6468350.023,Torn,"7"
420263.377999999,6518526.497,Torn,"18"
417196.777999997,6509562.626,Sidemast,"100"
422259.313000001,6518900.31,Sidemast,"80"
445065.594999999,6525638.94,Valgusmast,"25"
516791.991999999,6464641.928,Torn,"4"
514800.537,6575841.397,Sidemast,"50"
596563.066,6606625.052,Valgusmast,"30"
596607.615999997,6606598.793,Valgusmast,"30"
596443.343000002,6606365.949,Valgusmast,"29"
504930.740999997,6579673.621,Torn,"40"
596258.659999996,6606480.662,Valgusmast,"25"
662199.489,6594001.531,Torn,"7"
681721.796999998,6591686.501,Sidemast,"100"
514493.505000003,6461720.236,Sidemast,"100"
598654.725000001,6545463.55,Sidemast,"100"
599343.873999998,6543430.552,Sidemast,"61"
511367.847999997,6547791.525,Sidemast,"80"
514312.571999997,6547672.992,Sidemast,"98"
528592.395000003,6555566.266,Sidemast,"100"
517880.335000001,6547717.691,Torn,"9"
517833.006999999,6553447.988,Sidemast,"30"
685533.620999999,6544997.703,Sidemast,"80"
547230.652000003,6551718.495,Korsten,"20"
543442.840999998,6542289.772,Korsten,"26"
548371.278999999,6541614.188,Valgusmast,"20"
546696.902999997,6547674.464,Sidemast,"39"
548355.706,6541659.781,Valgusmast,"20"
553383.519000001,6547944.426,Sidemast,"99"
551402.435999997,6549693.902,Sidemast,"80"
545010.305,6541034.845,Torn,"25"
545830.401000001,6551225.291,Sidemast,"77"
544980.284999996,6555028.365,Korsten,"26"
544104.991999999,6543326.514,Sidemast,"66"
542531.692000002,6559341.265,Sidemast,"50"
544508.112000003,6542474.747,Sidemast,"100"
553829.012999997,6542267.772,Sidemast,"80"
527131.829000004,6429115.127,Sidemast,"100"
728930.542999998,6599157.975,Torn,"30"
633916.924999997,6602652.716,Sidemast,"80"
518878.156000003,6583911.324,Sidemast,"60"
500165.236000001,6565675.287,Korsten,"22"
500366.483999997,6565510.035,Sidemast,"105"
512077.103,6570631.268,Sidemast,"47"
500279.978,6565174.318,Sidemast,"98"
516815.954999998,6566378.03,Sidemast,"80"
517035.538999997,6584365.672,Korsten,"30"
516984.597000003,6566604.244,Sidemast,"30"
511768.229999997,6569838.569,Sidemast,"23"
516571.825999998,6566463.002,Korsten,"30"
511655.093999997,6568662.502,Torn,"25"
506875.781999998,6565323.463,Sidemast,"80"
516893.402999997,6566359.162,Valgusmast,"30"
508273.329999998,6565602.505,Korsten,"25"
465139.266000003,6573004.836,Sidemast,"68"
599643.261,6558209.351,Sidemast,"99"
599121.789999999,6554211.722,Valgusmast,"20"
608724.022,6546078.984,Sidemast,"100"
599702.316,6543083.954,Sidemast,"100"
598200.740999997,6544592.725,Korsten,"24"
599821.582999997,6556215.632,Sidemast,"49"
521802.805,6543005.551,Sidemast,"28"
577044.619999997,6578137.32,Korsten,"24"
576099.266999997,6578871.211,Korsten,"90"
575378.512999997,6578218.129,Sidemast,"83"
574724.523999996,6579582.252,Sidemast,"100"
576185.836000003,6577291.699,Korsten,"25"
525570.901000001,6542782.776,Sidemast,"82"
663821.464000002,6541662.883,Sidemast,"100"
521370.835000001,6498389.903,Sidemast,"80"
663829.314000003,6542512.692,Korsten,"25"
653874.075999998,6568636.154,Sidemast,"100"
522847.579999998,6574625.99,Korsten,"21"
535203.939999998,6572027.67,Sidemast,"80"
537715.914999999,6560337.374,Sidemast,"27"
522633.851000004,6562338.622,Sidemast,"80"
525846.629000001,6575657.79,Sidemast,"63"
538075.328000002,6569985.698,Sidemast,"40"
530685.458999999,6571903.432,Sidemast,"80"
542265.748000003,6560148.409,Sidemast,"30"
534611.340999998,6579205.013,Korsten,"30"
527897.303000003,6580593.639,Sidemast,"60"
550407.321999997,6580644.621,Korsten,"25"
566780.365999997,6580807.891,Sidemast,"80"
565753.243000001,6572323.911,Korsten,"21"
548681.601999998,6584223.211,Sidemast,"30"
548325.542000003,6575409.156,Sidemast,"60"
552287.725000001,6580280.954,Korsten,"30"
555896.998999998,6572435.528,Korsten,"20"
492954.718000002,6569443.144,Sidemast,"33"
679176.645000003,6504672.659,Sidemast,"51"
688040.989,6492370.989,Torn,"16"
677455.538999997,6503577.319,Korsten,"18"
686075.560000002,6501053.713,Torn,"20"
688903.355999999,6488078.129,Torn,"24"
683300.990000002,6507010.323,Torn,"30"
679662.300999999,6492142.035,Sidemast,"100"
675208.281999998,6508349.976,Korsten,"31"
683219.807999998,6505878.75,Sidemast,"100"
681960.833999999,6501544.43,Sidemast,"65"
689107.295000002,6486569.082,Valgusmast,"30"
647795.230999999,6505023.605,Sidemast,"80"
632706.630000003,6505956.252,Sidemast,"80"
632818.034999996,6495033.915,Sidemast,"80"
465906.386,6572470.819,Torn,"14"
517600.960000001,6551534.772,Korsten,"20"
553674.450000003,6533520.071,Sidemast,"26"
545656.766999997,6582912.032,Sidemast,"30"
534193.103,6584562.426,Torn,"20"
566873.876999997,6456281.718,Sidemast,"100"
681036.178999998,6430341.729,Sidemast,"100"
526455.862999998,6539181.737,Sidemast,"80"
703193.495999999,6459787.075,Sidemast,"100"
638904.447999999,6430955.428,Sidemast,"80"
597990.545000002,6432473.201,Sidemast,"90"
620199.008000001,6439600.697,Sidemast,"100"
599622.141000003,6460593.996,Sidemast,"100"
610523.351999998,6509611.983,Sidemast,"100"
614833.009999998,6502841.357,Torn,"17"
627414.233000003,6498822.022,Sidemast,"25"
624745.329999998,6508469.496,Sidemast,"100"
621540.454999998,6504489.102,Sidemast,"82"
611766.153999999,6500078.357,Korsten,"25"
614196.417000003,6504308.777,Valgusmast,"21"
684739.028999999,6391742.716,Sidemast,"99"
614998.582999997,6504756.572,Sidemast,"99"
663267.137999997,6473311.965,Korsten,"70"
668707.456,6489252.314,Sidemast,"80"
669809.147,6481364.431,Sidemast,"80"
670563.586000003,6473663.926,Sidemast,"80"
668502.223999999,6488915.13,Sidemast,"90"
676278.754000001,6474448.854,Sidemast,"100"
679057.145000003,6478594.499,Sidemast,"80"
637978.560000002,6575778.69,Sidemast,"25"
649399.460000001,6474812.933,Korsten,"23"
637627.001999997,6483381.246,Sidemast,"50"
649415.222999997,6474804.428,Korsten,"24"
649462.783,6476002.256,Sidemast,"81"
647492.541000001,6470693.758,Korsten,"25"
648315.017999999,6475705.783,Torn,"10"
642120.713,6480939.079,Sidemast,"100"
649189.523000002,6474874.224,Valgusmast,"27"
636913.167999998,6484897.258,Sidemast,"99"
647336.431000002,6437923.44,Valgusmast,"23"
646078.417000003,6437976.722,Sidemast,"60"
698240.858999997,6434366.22,Sidemast,"30"
648581.759000003,6437005.299,Torn,"21"
690123.858999997,6442525.811,Sidemast,"100"
671942.353,6450557.3,Sidemast,"98"
689403.178999998,6451860.446,Sidemast,"79"
679838.669,6439116.124,Korsten,"29"
645085.5,6554041.98,Torn,"7"
691821.958999999,6462628.454,Torn,"28"
664947.538999997,6429963.977,Korsten,"20"
677308.005999997,6429713.946,Torn,"24"
649188.082999997,6429448.422,Torn,"19"
659472.656999998,6511721.802,Korsten,"28"
670618.949000001,6429910.581,Torn,"19"
690089.798,6427255.288,Korsten,"25"
671021.571999997,6429792.945,Sidemast,"100"
713802.112999998,6432196.17,Sidemast,"60"
705991.82,6404739.46,Sidemast,"99"
629569.644000001,6428549.335,Sidemast,"100"
613149.614,6431524.489,Torn,"16"
599446.691,6432167.397,Sidemast,"100"
613394.453000002,6430861.532,Korsten,"26"
605111.211999997,6446275.241,Sidemast,"100"
598962.579000004,6434784.506,Sidemast,"26"
639446.263999999,6429325.922,Torn,"28"
633582.240999997,6480099.324,Torn,"10"
580144.486000001,6443325.134,Sidemast,"60"
619636.581,6440071.58,Sidemast,"100"
623852.272,6440662.381,Sidemast,"80"
614947.957000002,6429434.235,Korsten,"20"
614799.064999998,6429609.935,Korsten,"20"
591518.159999996,6429869.263,Sidemast,"80"
598470.472000003,6429201.063,Torn,"35"
674564.678999998,6408055.672,Sidemast,"80"
674413.722000003,6402597.415,Torn,"35"
671502.68,6407519.522,Sidemast,"70"
681969.112000003,6401805.306,Sidemast,"64"
659772.012999997,6400795.961,Sidemast,"98"
659417.384000003,6392082.596,Sidemast,"81"
597667.910999998,6461444.834,Torn,"27"
578869.957999997,6456385.926,Sidemast,"80"
584232.155000001,6461058.684,Sidemast,"31"
597303.026000001,6449158.294,Sidemast,"80"
595104.068999998,6458514.504,Sidemast,"100"
678189.006999999,6412915.629,Sidemast,"60"
685671.370999999,6418914.716,Sidemast,"100"
668154.869999997,6419802.565,Sidemast,"70"
660215.825999998,6414004.371,Sidemast,"44"
691679.243000001,6410295.769,Sidemast,"75"
651719.343999997,6414292.828,Torn,"22"
605730.475000001,6590683.84,Sidemast,"55"
588161.163000003,6527482.586,Sidemast,"51"
592357.494000003,6538331.603,Sidemast,"80"
581099.895000003,6519625.184,Valgusmast,"21"
589316.296999998,6527982.07,Korsten,"26"
589320.968000002,6527972.601,Korsten,"26"
616566.442000002,6439321.298,Korsten,"20"
622055.317000002,6405367.32,Korsten,"25"
622224.339000002,6405548.311,Sidemast,"42"
621116.777000003,6417923.921,Sidemast,"90"
688280.416000001,6450963.993,Korsten,"13"
622062.151000001,6405413.302,Sidemast,"30"
635883.005000003,6405160.48,Torn,"20"
623226.138999999,6406520.323,Korsten,"20"
622150.07,6406341.142,Sidemast,"72"
639914.553000003,6386927.124,Korsten,"24"
530641.050999999,6436112.35,Korsten,"34"
702828.516999997,6459980.677,Sidemast,"81"
704093.619000003,6460048.595,Sidemast,"73"
647694.134000003,6437252.392,Valgusmast,"32"
647689.406999998,6437202.711,Valgusmast,"30"
647720.556999996,6437148.27,Valgusmast,"31"
647814.821000002,6437171.91,Valgusmast,"31"
647794.223999999,6437270.764,Valgusmast,"30"
702911.468999997,6450402.911,Korsten,"16"
704941.332999997,6444103.367,Korsten,"12"
710070.638999999,6434933.437,Sidemast,"80"
395419.035999998,6442254.736,Sidemast,"80"
377480.756999999,6461349.102,Sidemast,"100"
386675.825999998,6469877.313,Sidemast,"47"
402347.328000002,6472117.207,Sidemast,"122"
383499.318999998,6482712.054,Sidemast,"100"
401740.788999997,6491699.382,Sidemast,"100"
452738.394000001,6485071.943,Sidemast,"80"
712253.052000001,6416248.156,Sidemast,"30"
420711.118000001,6470676.894,Sidemast,"100"
712351.935000002,6416249.604,Valgusmast,"34"
711699.956,6416145.123,Valgusmast,"30"
711536.619000003,6416122.023,Valgusmast,"30"
711372.598999999,6416098.74,Valgusmast,"30"
711461.910999998,6416062.782,Valgusmast,"30"
711624.369000003,6416071.003,Valgusmast,"30"
711788.195,6416093.614,Valgusmast,"30"
711863.218999997,6416168.949,Valgusmast,"30"
711951.270999998,6416116.768,Valgusmast,"30"
712026.681999996,6416192.042,Valgusmast,"30"
712189.035999998,6416223.049,Valgusmast,"30"
712515.222000003,6416270.71,Valgusmast,"30"
712679.728,6416291.142,Valgusmast,"30"
712845.710000001,6416299.503,Valgusmast,"30"
712114.655000001,6416139.909,Valgusmast,"30"
712278.556000002,6416162.963,Valgusmast,"30"
712441.618000001,6416186.121,Valgusmast,"30"
712604.718999997,6416209.365,Valgusmast,"30"
712768.358000003,6416232.645,Valgusmast,"30"
712916.711999997,6416253.526,Valgusmast,"30"
418361.528999999,6543281.924,Sidemast,"100"
489731.395999998,6503860.359,Sidemast,"96"
573210.017999999,6596193.394,Sidemast,"80"
571539.274999999,6596684.189,Sidemast,"100"
590098.814999998,6593961.297,Sidemast,"80"
420358.468999997,6522012.067,Sidemast,"122"
528852.608000003,6453230.644,Sidemast,"70"
514313.803999998,6513703.986,Sidemast,"100"
512452.343999997,6519634.133,Sidemast,"80"
485049.324000001,6470379.749,Sidemast,"80"
488378.027000003,6470685.128,Sidemast,"90"
703728.395999998,6404851.054,Torn,"20"
511842.733999997,6481642.835,Sidemast,"80"
455040.454999998,6498299.549,Sidemast,"100"
592317.027000003,6527362.048,Korsten,"25"
554062.232000001,6594925.547,Valgusmast,"29"
573925.215000004,6558533.2,Sidemast,"100"
566924.489,6555897.314,Korsten,"27"
567179.016000003,6552899.729,Sidemast,"100"
578830.509999998,6551556.388,Sidemast,"78"
566475.611000001,6548319.726,Sidemast,"81"
563812.810999997,6546409.574,Sidemast,"100"
612259.283,6560017.193,Sidemast,"80"
652742.200000003,6592976.42,Korsten,"30"
512585.327,6535932.886,Sidemast,"40"
517317.254000001,6531267.934,Sidemast,"100"
503512.583999999,6540059.133,Valgusmast,"23"
489709.619999997,6504032.0,Korsten,"29"
503355.244999997,6539896.086,Korsten,"11"
529765.811999999,6471913.988,Sidemast,"36"
714274.129000001,6432583.528,Korsten,"27"
591312.373999998,6540862.068,Sidemast,"100"
552722.392999999,6591342.676,Valgusmast,"27"
552333.888999999,6591620.932,Valgusmast,"25"
552660.875,6591341.976,Valgusmast,"32"
552440.056000002,6591551.962,Valgusmast,"32"
552557.586000003,6591449.971,Valgusmast,"32"
552971.850000001,6592597.676,Sidemast,"50"
526701.596000001,6576584.213,Valgusmast,"22"
676254.987999998,6547956.138,Sidemast,"80"
532376.126999997,6576417.162,Korsten,"22"
522076.902999997,6572740.216,Sidemast,"30"
522081.039999999,6572758.711,Sidemast,"43"
542566.424999997,6559039.721,Sidemast,"64"
639957.243000001,6515138.705,Sidemast,"24"
548163.693999998,6569964.479,Torn,"29"
630283.064999998,6541441.485,Korsten,"26"
548177.520000003,6569959.151,Torn,"29"
587249.810999997,6527905.742,Valgusmast,"24"
559378.461000003,6544472.458,Sidemast,"102"
575336.332000002,6568469.328,Sidemast,"95"
582282.332000002,6520022.025,Sidemast,"38"
581800.164999999,6519634.084,Torn,"13"
539979.342,6567514.944,Sidemast,"45"
721508.115000002,6577129.706,Korsten,"30"
714762.682999998,6546440.432,Sidemast,"44"
614563.512000002,6501700.281,Valgusmast,"23"
614951.527999997,6500878.37,Korsten,"24"
552772.995999999,6591053.861,Valgusmast,"29"
552734.234999999,6591204.918,Valgusmast,"29"
552848.947999999,6590760.065,Valgusmast,"33"
529965.670999996,6584593.789,Sidemast,"49"
553575.814999998,6590483.113,Valgusmast,"30"
667415.111000001,6415209.419,Sidemast,"70"
553743.148999996,6591187.902,Valgusmast,"23"
554810.215000004,6590809.158,Korsten,"25"
553732.854000002,6590583.919,Valgusmast,"31"
554118.009999998,6590568.755,Valgusmast,"30"
553771.261,6590517.048,Valgusmast,"30"
559946.463,6591165.139,Sidemast,"27"
678521.548,6420470.105,Korsten,"28"
677083.152999997,6422574.017,Korsten,"35"
695580.358999997,6403534.735,Korsten,"22"
634002.832999997,6581272.233,Sidemast,"32"
636206.969999999,6583798.398,Korsten,"40"
581108.634000003,6582398.738,Sidemast,"80"
536241.963,6549583.736,Sidemast,"84"
662420.476000004,6564237.222,Sidemast,"100"
610692.335000001,6597702.776,Sidemast,"80"
671590.523999996,6574577.768,Sidemast,"80"
727837.044,6596430.658,Korsten,"47"
619115.097999997,6549480.99,Sidemast,"98"
633023.464000002,6597033.22,Sidemast,"122"
633407.342,6579441.556,Sidemast,"37"
601463.818000004,6593373.538,Sidemast,"80"
547804.682999998,6539539.513,Korsten,"43"
614589.663000003,6431105.76,Sidemast,"80"
627780.594999999,6555035.927,Korsten,"25"
625862.869999997,6553272.313,Korsten,"36"
580955.366999999,6563743.152,Sidemast,"80"
595975.714000002,6585804.831,Torn,"14"
627879.365000002,6554524.556,Korsten,"60"
634506.943000004,6589737.434,Sidemast,"80"
621380.442000002,6588994.449,Korsten,"27"
637525.362000003,6588572.262,Sidemast,"100"
711551.759999998,6591611.698,Valgusmast,"25"
559479.041000001,6580761.095,Sidemast,"75"
703316.726999998,6590513.137,Torn,"23"
712071.136,6591290.356,Valgusmast,"25"
629261.122000001,6565898.629,Sidemast,"100"
714532.223999999,6589536.277,Sidemast,"26"
596937.822999999,6567902.254,Sidemast,"100"
716242.890000001,6428318.879,Sidemast,"100"
620717.619999997,6559870.883,Valgusmast,"30"
714004.398999996,6587554.709,Torn,"17"
528750.185999997,6607131.657,Sidemast,"52"
679045.862000003,6592821.302,Sidemast,"60"
690562.105999999,6585727.06,Sidemast,"22"
705305.267999999,6564583.917,Sidemast,"100"
660533.034999996,6475195.258,Sidemast,"90"
691811.798,6563190.309,Sidemast,"92"
647609.531999998,6585575.093,Sidemast,"100"
681097.288000003,6479462.817,Sidemast,"110"
697240.821000002,6546705.965,Sidemast,"80"
559286.376000002,6580735.315,Sidemast,"60"
565901.116999999,6571717.303,Sidemast,"80"
657402.509000003,6472526.239,Sidemast,"36"
709993.428000003,6583458.966,Torn,"31"
674239.419,6585010.872,Sidemast,"72"
593450.748999998,6472608.48,Sidemast,"72"
697177.590000004,6580285.044,Korsten,"60"
574155.055,6584294.845,Sidemast,"43"
631496.159999996,6559862.659,Korsten,"26"
698381.603,6580247.676,Valgusmast,"24"
670216.243000001,6526554.176,Sidemast,"80"
659993.339000002,6473047.252,Torn,"35"
659657.832999997,6472557.793,Torn,"30"
657067.818999998,6471277.725,Korsten,"30"
701915.502999999,6567599.03,Torn,"28"
