TOT_P_2018,TOT_P_2006,GRD_ID,TOT_P_2011
0,0,CRS3035RES1000mN4088000E5261000,0
0,0,CRS3035RES1000mN4088000E5262000,0
0,0,CRS3035RES1000mN4088000E5263000,0
0,0,CRS3035RES1000mN4088000E5264000,0
0,0,CRS3035RES1000mN4088000E5265000,0
0,0,CRS3035RES1000mN4088000E5266000,0
3,4,CRS3035RES1000mN4088000E5267000,3
5,4,CRS3035RES1000mN4088000E5268000,1
3,4,CRS3035RES1000mN4088000E5269000,1
6,12,CRS3035RES1000mN4088000E5270000,8
0,0,CRS3035RES1000mN4088000E5271000,0
2,0,CRS3035RES1000mN4088000E5272000,0
0,0,CRS3035RES1000mN4088000E5273000,0
0,0,CRS3035RES1000mN4088000E5274000,0
14,9,CRS3035RES1000mN4088000E5275000,6
1,0,CRS3035RES1000mN4088000E5276000,0
0,0,CRS3035RES1000mN4088000E5277000,0
0,0,CRS3035RES1000mN4088000E5278000,0
0,0,CRS3035RES1000mN4088000E5279000,0
0,0,CRS3035RES1000mN4088000E5280000,0
0,0,CRS3035RES1000mN4088000E5281000,0
3,1,CRS3035RES1000mN4088000E5282000,1
40,38,CRS3035RES1000mN4088000E5283000,32
7,16,CRS3035RES1000mN4088000E5284000,14
0,0,CRS3035RES1000mN4088000E5285000,0
0,0,CRS3035RES1000mN4088000E5286000,0
0,0,CRS3035RES1000mN4088000E5287000,0
1,0,CRS3035RES1000mN4088000E5288000,0
138,212,CRS3035RES1000mN4088000E5289000,178
353,382,CRS3035RES1000mN4088000E5290000,324
0,0,CRS3035RES1000mN4089000E5094000,0
2,0,CRS3035RES1000mN4089000E5095000,0
11,3,CRS3035RES1000mN4089000E5096000,6
8,30,CRS3035RES1000mN4089000E5097000,31
1,4,CRS3035RES1000mN4089000E5098000,6
0,0,CRS3035RES1000mN4089000E5099000,0
2,0,CRS3035RES1000mN4089000E5100000,0
1,0,CRS3035RES1000mN4089000E5101000,0
0,0,CRS3035RES1000mN4089000E5102000,0
0,0,CRS3035RES1000mN4089000E5103000,0
0,0,CRS3035RES1000mN4089000E5104000,0
0,0,CRS3035RES1000mN4089000E5105000,0
0,0,CRS3035RES1000mN4089000E5106000,0
1,0,CRS3035RES1000mN4089000E5107000,0
1,0,CRS3035RES1000mN4089000E5108000,0
0,0,CRS3035RES1000mN4089000E5109000,0
0,0,CRS3035RES1000mN4089000E5110000,0
1,0,CRS3035RES1000mN4089000E5111000,0
5,13,CRS3035RES1000mN4089000E5112000,10
10,15,CRS3035RES1000mN4089000E5113000,11
9,21,CRS3035RES1000mN4089000E5114000,10
7,0,CRS3035RES1000mN4089000E5115000,0
2,4,CRS3035RES1000mN4089000E5116000,5
4,20,CRS3035RES1000mN4089000E5117000,13
4,11,CRS3035RES1000mN4089000E5118000,7
3,4,CRS3035RES1000mN4089000E5119000,0
4,4,CRS3035RES1000mN4089000E5120000,3
14,25,CRS3035RES1000mN4089000E5121000,20
1,1,CRS3035RES1000mN4089000E5122000,1
3,1,CRS3035RES1000mN4089000E5123000,0
5,5,CRS3035RES1000mN4089000E5124000,4
3,0,CRS3035RES1000mN4089000E5125000,0
1,0,CRS3035RES1000mN4089000E5126000,0
0,0,CRS3035RES1000mN4089000E5127000,0
0,0,CRS3035RES1000mN4089000E5128000,0
0,0,CRS3035RES1000mN4089000E5129000,0
0,0,CRS3035RES1000mN4089000E5130000,0
3,0,CRS3035RES1000mN4089000E5131000,0
1,0,CRS3035RES1000mN4089000E5132000,0
0,0,CRS3035RES1000mN4089000E5133000,0
0,0,CRS3035RES1000mN4089000E5134000,0
0,0,CRS3035RES1000mN4089000E5135000,0
4,5,CRS3035RES1000mN4089000E5136000,2
0,0,CRS3035RES1000mN4089000E5137000,0
4,5,CRS3035RES1000mN4089000E5138000,3
2,0,CRS3035RES1000mN4089000E5139000,0
0,0,CRS3035RES1000mN4089000E5140000,0
0,0,CRS3035RES1000mN4089000E5141000,0
3,0,CRS3035RES1000mN4089000E5142000,0
7,6,CRS3035RES1000mN4089000E5143000,5
3,3,CRS3035RES1000mN4089000E5144000,4
1,6,CRS3035RES1000mN4089000E5145000,7
16,12,CRS3035RES1000mN4089000E5146000,12
4,0,CRS3035RES1000mN4089000E5147000,4
6,1,CRS3035RES1000mN4089000E5148000,0
6,1,CRS3035RES1000mN4089000E5149000,1
10,6,CRS3035RES1000mN4089000E5150000,6
16,8,CRS3035RES1000mN4089000E5151000,10
4,10,CRS3035RES1000mN4089000E5152000,8
3,1,CRS3035RES1000mN4089000E5153000,6
1,0,CRS3035RES1000mN4089000E5154000,0
6,8,CRS3035RES1000mN4089000E5155000,6
6,0,CRS3035RES1000mN4089000E5156000,2
2,0,CRS3035RES1000mN4089000E5157000,0
2,5,CRS3035RES1000mN4089000E5158000,6
1,0,CRS3035RES1000mN4089000E5159000,0
2,0,CRS3035RES1000mN4089000E5160000,0
2,1,CRS3035RES1000mN4089000E5161000,0
29,10,CRS3035RES1000mN4089000E5162000,22
15,52,CRS3035RES1000mN4089000E5163000,25
50,136,CRS3035RES1000mN4089000E5164000,45
5,8,CRS3035RES1000mN4089000E5165000,5
14,14,CRS3035RES1000mN4089000E5166000,16
19,4,CRS3035RES1000mN4089000E5167000,7
23,7,CRS3035RES1000mN4089000E5168000,13
4,3,CRS3035RES1000mN4089000E5169000,17
2,0,CRS3035RES1000mN4089000E5170000,0
0,0,CRS3035RES1000mN4089000E5171000,0
0,0,CRS3035RES1000mN4089000E5172000,0
1,0,CRS3035RES1000mN4089000E5173000,0
2,0,CRS3035RES1000mN4089000E5174000,0
5,2,CRS3035RES1000mN4089000E5175000,2
5,10,CRS3035RES1000mN4089000E5176000,8
0,0,CRS3035RES1000mN4089000E5177000,0
0,0,CRS3035RES1000mN4089000E5178000,0
0,0,CRS3035RES1000mN4089000E5179000,0
1,0,CRS3035RES1000mN4089000E5180000,0
7,8,CRS3035RES1000mN4089000E5181000,7
3,4,CRS3035RES1000mN4089000E5182000,1
3,1,CRS3035RES1000mN4089000E5183000,0
20,9,CRS3035RES1000mN4089000E5184000,9
4,3,CRS3035RES1000mN4089000E5185000,0
6,3,CRS3035RES1000mN4089000E5186000,2
4,8,CRS3035RES1000mN4089000E5187000,6
2,0,CRS3035RES1000mN4089000E5188000,0
1,0,CRS3035RES1000mN4089000E5189000,0
3,3,CRS3035RES1000mN4089000E5190000,0
1,0,CRS3035RES1000mN4089000E5191000,0
2,0,CRS3035RES1000mN4089000E5192000,0
2,1,CRS3035RES1000mN4089000E5193000,0
0,0,CRS3035RES1000mN4089000E5194000,0
0,0,CRS3035RES1000mN4089000E5195000,0
2,1,CRS3035RES1000mN4089000E5196000,0
4,4,CRS3035RES1000mN4089000E5197000,4
7,7,CRS3035RES1000mN4089000E5198000,4
7,0,CRS3035RES1000mN4089000E5199000,2
4,0,CRS3035RES1000mN4089000E5200000,0
3,8,CRS3035RES1000mN4089000E5201000,2
3,0,CRS3035RES1000mN4089000E5202000,1
2,0,CRS3035RES1000mN4089000E5203000,0
1,0,CRS3035RES1000mN4089000E5204000,0
0,0,CRS3035RES1000mN4089000E5205000,0
2,0,CRS3035RES1000mN4089000E5206000,0
16,18,CRS3035RES1000mN4089000E5207000,12
1,1,CRS3035RES1000mN4089000E5208000,0
27,29,CRS3035RES1000mN4089000E5209000,22
4,2,CRS3035RES1000mN4089000E5210000,3
2,1,CRS3035RES1000mN4089000E5211000,1
0,0,CRS3035RES1000mN4089000E5212000,0
0,0,CRS3035RES1000mN4089000E5213000,0
0,0,CRS3035RES1000mN4089000E5214000,0
0,1,CRS3035RES1000mN4089000E5215000,0
5,2,CRS3035RES1000mN4089000E5216000,4
2,0,CRS3035RES1000mN4089000E5217000,0
10,13,CRS3035RES1000mN4089000E5218000,8
3,9,CRS3035RES1000mN4089000E5219000,5
5,1,CRS3035RES1000mN4089000E5220000,3
7,8,CRS3035RES1000mN4089000E5221000,8
0,0,CRS3035RES1000mN4089000E5222000,0
1,0,CRS3035RES1000mN4089000E5223000,0
2,6,CRS3035RES1000mN4089000E5224000,4
3,0,CRS3035RES1000mN4089000E5225000,0
1,0,CRS3035RES1000mN4089000E5226000,0
0,0,CRS3035RES1000mN4089000E5227000,0
1,0,CRS3035RES1000mN4089000E5228000,0
11,7,CRS3035RES1000mN4089000E5229000,8
0,0,CRS3035RES1000mN4089000E5230000,3
4,3,CRS3035RES1000mN4089000E5231000,1
3,0,CRS3035RES1000mN4089000E5232000,2
7,13,CRS3035RES1000mN4089000E5233000,8
4,11,CRS3035RES1000mN4089000E5234000,10
3,0,CRS3035RES1000mN4089000E5235000,0
2,9,CRS3035RES1000mN4089000E5236000,3
0,0,CRS3035RES1000mN4089000E5237000,0
4,3,CRS3035RES1000mN4089000E5238000,3
7,3,CRS3035RES1000mN4089000E5239000,3
1,0,CRS3035RES1000mN4089000E5240000,0
0,0,CRS3035RES1000mN4089000E5241000,0
10,15,CRS3035RES1000mN4089000E5242000,9
5,11,CRS3035RES1000mN4089000E5243000,14
18,7,CRS3035RES1000mN4089000E5244000,8
0,0,CRS3035RES1000mN4089000E5245000,0
0,0,CRS3035RES1000mN4089000E5246000,0
0,0,CRS3035RES1000mN4089000E5247000,0
0,0,CRS3035RES1000mN4089000E5248000,0
1,0,CRS3035RES1000mN4089000E5249000,0
5,3,CRS3035RES1000mN4089000E5250000,0
9,5,CRS3035RES1000mN4089000E5251000,2
20,23,CRS3035RES1000mN4089000E5252000,25
0,3,CRS3035RES1000mN4089000E5253000,3
4,6,CRS3035RES1000mN4089000E5254000,7
19,38,CRS3035RES1000mN4089000E5255000,25
3,2,CRS3035RES1000mN4089000E5256000,2
2,0,CRS3035RES1000mN4089000E5257000,0
1,0,CRS3035RES1000mN4089000E5258000,0
0,0,CRS3035RES1000mN4089000E5259000,0
0,0,CRS3035RES1000mN4089000E5260000,0
0,0,CRS3035RES1000mN4089000E5261000,0
0,0,CRS3035RES1000mN4089000E5262000,2
3,0,CRS3035RES1000mN4089000E5263000,1
0,0,CRS3035RES1000mN4089000E5264000,0
0,0,CRS3035RES1000mN4089000E5265000,0
0,0,CRS3035RES1000mN4089000E5266000,0
1,0,CRS3035RES1000mN4089000E5267000,0
3,4,CRS3035RES1000mN4089000E5268000,2
3,2,CRS3035RES1000mN4089000E5269000,2
3,0,CRS3035RES1000mN4089000E5270000,0
0,0,CRS3035RES1000mN4089000E5271000,0
0,0,CRS3035RES1000mN4089000E5272000,0
0,0,CRS3035RES1000mN4089000E5273000,0
1,0,CRS3035RES1000mN4089000E5274000,0
2,3,CRS3035RES1000mN4089000E5275000,3
2,0,CRS3035RES1000mN4089000E5276000,0
1,0,CRS3035RES1000mN4089000E5277000,0
3,4,CRS3035RES1000mN4089000E5278000,3
2,0,CRS3035RES1000mN4089000E5279000,0
0,0,CRS3035RES1000mN4089000E5280000,0
0,0,CRS3035RES1000mN4089000E5281000,0
4,4,CRS3035RES1000mN4089000E5282000,3
0,0,CRS3035RES1000mN4089000E5283000,0
3,9,CRS3035RES1000mN4089000E5284000,5
0,0,CRS3035RES1000mN4089000E5285000,0
0,0,CRS3035RES1000mN4089000E5286000,0
0,0,CRS3035RES1000mN4089000E5287000,0
0,0,CRS3035RES1000mN4089000E5288000,0
0,0,CRS3035RES1000mN4089000E5289000,0
46,113,CRS3035RES1000mN4089000E5290000,83
4,0,CRS3035RES1000mN4090000E5095000,0
25,70,CRS3035RES1000mN4090000E5096000,35
10,0,CRS3035RES1000mN4090000E5097000,0
0,0,CRS3035RES1000mN4090000E5099000,0
0,0,CRS3035RES1000mN4090000E5100000,0
0,0,CRS3035RES1000mN4090000E5101000,0
0,0,CRS3035RES1000mN4090000E5102000,0
0,0,CRS3035RES1000mN4090000E5103000,0
0,0,CRS3035RES1000mN4090000E5104000,0
0,0,CRS3035RES1000mN4090000E5105000,0
0,0,CRS3035RES1000mN4090000E5106000,0
0,0,CRS3035RES1000mN4090000E5107000,0
1,0,CRS3035RES1000mN4090000E5108000,0
0,0,CRS3035RES1000mN4090000E5109000,0
0,0,CRS3035RES1000mN4090000E5110000,0
1,0,CRS3035RES1000mN4090000E5111000,0
3,4,CRS3035RES1000mN4090000E5112000,2
2,0,CRS3035RES1000mN4090000E5113000,0
0,0,CRS3035RES1000mN4090000E5114000,0
1,0,CRS3035RES1000mN4090000E5115000,0
8,13,CRS3035RES1000mN4090000E5116000,20
51,27,CRS3035RES1000mN4090000E5117000,39
1,0,CRS3035RES1000mN4090000E5118000,0
2,1,CRS3035RES1000mN4090000E5119000,0
7,5,CRS3035RES1000mN4090000E5120000,3
6,9,CRS3035RES1000mN4090000E5121000,5
2,8,CRS3035RES1000mN4090000E5122000,7
3,0,CRS3035RES1000mN4090000E5123000,0
3,0,CRS3035RES1000mN4090000E5124000,0
0,0,CRS3035RES1000mN4090000E5125000,0
0,0,CRS3035RES1000mN4090000E5126000,0
0,0,CRS3035RES1000mN4090000E5127000,0
1,0,CRS3035RES1000mN4090000E5128000,0
2,0,CRS3035RES1000mN4090000E5129000,0
0,11,CRS3035RES1000mN4090000E5130000,8
27,8,CRS3035RES1000mN4090000E5131000,42
5,3,CRS3035RES1000mN4090000E5132000,10
1,0,CRS3035RES1000mN4090000E5133000,0
0,0,CRS3035RES1000mN4090000E5134000,0
1,0,CRS3035RES1000mN4090000E5135000,0
2,1,CRS3035RES1000mN4090000E5136000,3
2,2,CRS3035RES1000mN4090000E5137000,2
7,1,CRS3035RES1000mN4090000E5138000,5
0,0,CRS3035RES1000mN4090000E5139000,0
0,0,CRS3035RES1000mN4090000E5140000,0
0,0,CRS3035RES1000mN4090000E5141000,0
0,1,CRS3035RES1000mN4090000E5142000,0
2,2,CRS3035RES1000mN4090000E5143000,2
2,0,CRS3035RES1000mN4090000E5144000,0
35,103,CRS3035RES1000mN4090000E5145000,126
4,1,CRS3035RES1000mN4090000E5146000,3
4,2,CRS3035RES1000mN4090000E5147000,0
0,0,CRS3035RES1000mN4090000E5148000,0
2,6,CRS3035RES1000mN4090000E5149000,6
3,0,CRS3035RES1000mN4090000E5150000,0
7,10,CRS3035RES1000mN4090000E5151000,15
13,8,CRS3035RES1000mN4090000E5152000,12
2,0,CRS3035RES1000mN4090000E5153000,0
2,0,CRS3035RES1000mN4090000E5154000,0
3,0,CRS3035RES1000mN4090000E5155000,0
8,4,CRS3035RES1000mN4090000E5156000,4
1,0,CRS3035RES1000mN4090000E5157000,0
1,0,CRS3035RES1000mN4090000E5158000,0
2,0,CRS3035RES1000mN4090000E5159000,0
5,4,CRS3035RES1000mN4090000E5160000,3
18,13,CRS3035RES1000mN4090000E5161000,16
2,14,CRS3035RES1000mN4090000E5162000,13
0,8,CRS3035RES1000mN4090000E5163000,7
1,1,CRS3035RES1000mN4090000E5164000,0
25,7,CRS3035RES1000mN4090000E5165000,25
15,2,CRS3035RES1000mN4090000E5166000,10
0,3,CRS3035RES1000mN4090000E5167000,7
2,5,CRS3035RES1000mN4090000E5168000,7
2,1,CRS3035RES1000mN4090000E5169000,0
0,0,CRS3035RES1000mN4090000E5170000,0
1,0,CRS3035RES1000mN4090000E5171000,0
1,0,CRS3035RES1000mN4090000E5172000,0
1,9,CRS3035RES1000mN4090000E5173000,6
5,12,CRS3035RES1000mN4090000E5174000,9
22,9,CRS3035RES1000mN4090000E5175000,14
0,3,CRS3035RES1000mN4090000E5176000,1
0,0,CRS3035RES1000mN4090000E5177000,0
0,0,CRS3035RES1000mN4090000E5178000,0
1,0,CRS3035RES1000mN4090000E5179000,0
2,0,CRS3035RES1000mN4090000E5180000,0
1,0,CRS3035RES1000mN4090000E5181000,0
4,9,CRS3035RES1000mN4090000E5182000,8
4,1,CRS3035RES1000mN4090000E5183000,0
2,5,CRS3035RES1000mN4090000E5184000,5
5,3,CRS3035RES1000mN4090000E5185000,5
0,0,CRS3035RES1000mN4090000E5186000,0
1,0,CRS3035RES1000mN4090000E5187000,0
3,1,CRS3035RES1000mN4090000E5188000,1
2,5,CRS3035RES1000mN4090000E5189000,5
0,0,CRS3035RES1000mN4090000E5190000,0
0,0,CRS3035RES1000mN4090000E5191000,0
3,8,CRS3035RES1000mN4090000E5192000,4
1,0,CRS3035RES1000mN4090000E5193000,0
0,0,CRS3035RES1000mN4090000E5194000,0
0,0,CRS3035RES1000mN4090000E5195000,0
0,1,CRS3035RES1000mN4090000E5196000,0
1,0,CRS3035RES1000mN4090000E5197000,0
3,0,CRS3035RES1000mN4090000E5198000,0
9,9,CRS3035RES1000mN4090000E5199000,8
5,10,CRS3035RES1000mN4090000E5200000,5
0,0,CRS3035RES1000mN4090000E5201000,0
0,3,CRS3035RES1000mN4090000E5202000,0
0,0,CRS3035RES1000mN4090000E5203000,0
0,0,CRS3035RES1000mN4090000E5204000,0
0,0,CRS3035RES1000mN4090000E5205000,0
2,0,CRS3035RES1000mN4090000E5206000,0
5,11,CRS3035RES1000mN4090000E5207000,4
3,3,CRS3035RES1000mN4090000E5208000,3
2,4,CRS3035RES1000mN4090000E5209000,3
2,0,CRS3035RES1000mN4090000E5210000,0
1,0,CRS3035RES1000mN4090000E5211000,0
0,0,CRS3035RES1000mN4090000E5212000,0
0,0,CRS3035RES1000mN4090000E5213000,0
0,0,CRS3035RES1000mN4090000E5214000,0
3,0,CRS3035RES1000mN4090000E5215000,0
8,25,CRS3035RES1000mN4090000E5216000,16
26,24,CRS3035RES1000mN4090000E5217000,17
1,8,CRS3035RES1000mN4090000E5218000,6
5,9,CRS3035RES1000mN4090000E5219000,6
5,0,CRS3035RES1000mN4090000E5220000,0
3,2,CRS3035RES1000mN4090000E5221000,4
2,0,CRS3035RES1000mN4090000E5222000,0
2,0,CRS3035RES1000mN4090000E5223000,2
1,2,CRS3035RES1000mN4090000E5224000,0
3,5,CRS3035RES1000mN4090000E5225000,5
3,7,CRS3035RES1000mN4090000E5226000,5
2,0,CRS3035RES1000mN4090000E5227000,0
0,1,CRS3035RES1000mN4090000E5228000,1
1,19,CRS3035RES1000mN4090000E5229000,19
18,17,CRS3035RES1000mN4090000E5230000,12
7,1,CRS3035RES1000mN4090000E5231000,0
3,8,CRS3035RES1000mN4090000E5232000,6
2,4,CRS3035RES1000mN4090000E5233000,3
0,2,CRS3035RES1000mN4090000E5234000,1
10,11,CRS3035RES1000mN4090000E5235000,6
30,25,CRS3035RES1000mN4090000E5236000,20
0,0,CRS3035RES1000mN4090000E5237000,0
39,8,CRS3035RES1000mN4090000E5238000,35
21,17,CRS3035RES1000mN4090000E5239000,17
1,0,CRS3035RES1000mN4090000E5240000,4
6,0,CRS3035RES1000mN4090000E5241000,6
6,0,CRS3035RES1000mN4090000E5242000,6
4,3,CRS3035RES1000mN4090000E5243000,5
3,4,CRS3035RES1000mN4090000E5244000,1
0,0,CRS3035RES1000mN4090000E5245000,0
0,0,CRS3035RES1000mN4090000E5246000,0
0,0,CRS3035RES1000mN4090000E5247000,0
4,6,CRS3035RES1000mN4090000E5248000,4
18,6,CRS3035RES1000mN4090000E5249000,9
7,15,CRS3035RES1000mN4090000E5250000,7
1,0,CRS3035RES1000mN4090000E5251000,0
16,8,CRS3035RES1000mN4090000E5252000,11
3,1,CRS3035RES1000mN4090000E5253000,0
8,11,CRS3035RES1000mN4090000E5254000,6
3,1,CRS3035RES1000mN4090000E5255000,0
4,0,CRS3035RES1000mN4090000E5256000,0
0,1,CRS3035RES1000mN4090000E5257000,0
0,0,CRS3035RES1000mN4090000E5258000,0
2,0,CRS3035RES1000mN4090000E5259000,0
3,0,CRS3035RES1000mN4090000E5260000,0
1,5,CRS3035RES1000mN4090000E5261000,1
0,0,CRS3035RES1000mN4090000E5262000,0
0,0,CRS3035RES1000mN4090000E5263000,0
0,0,CRS3035RES1000mN4090000E5264000,0
0,0,CRS3035RES1000mN4090000E5265000,0
0,0,CRS3035RES1000mN4090000E5266000,0
0,0,CRS3035RES1000mN4090000E5267000,0
0,0,CRS3035RES1000mN4090000E5268000,0
0,0,CRS3035RES1000mN4090000E5269000,0
0,0,CRS3035RES1000mN4090000E5270000,0
0,0,CRS3035RES1000mN4090000E5271000,0
0,0,CRS3035RES1000mN4090000E5272000,0
1,0,CRS3035RES1000mN4090000E5273000,0
2,0,CRS3035RES1000mN4090000E5274000,0
2,0,CRS3035RES1000mN4090000E5275000,0
2,2,CRS3035RES1000mN4090000E5276000,0
2,0,CRS3035RES1000mN4090000E5277000,0
3,2,CRS3035RES1000mN4090000E5278000,0
3,3,CRS3035RES1000mN4090000E5279000,2
3,5,CRS3035RES1000mN4090000E5280000,5
7,5,CRS3035RES1000mN4090000E5281000,5
1,6,CRS3035RES1000mN4090000E5282000,6
2,0,CRS3035RES1000mN4090000E5283000,0
2,1,CRS3035RES1000mN4090000E5284000,1
0,0,CRS3035RES1000mN4090000E5285000,0
0,0,CRS3035RES1000mN4090000E5286000,0
0,0,CRS3035RES1000mN4090000E5287000,0
0,0,CRS3035RES1000mN4090000E5288000,0
0,0,CRS3035RES1000mN4090000E5289000,0
34,27,CRS3035RES1000mN4090000E5290000,30
0,0,CRS3035RES1000mN4091000E5081000,0
0,0,CRS3035RES1000mN4091000E5082000,0
17,0,CRS3035RES1000mN4091000E5096000,0
0,0,CRS3035RES1000mN4091000E5100000,0
2,0,CRS3035RES1000mN4091000E5101000,0
1,0,CRS3035RES1000mN4091000E5102000,0
1,0,CRS3035RES1000mN4091000E5103000,0
0,0,CRS3035RES1000mN4091000E5104000,0
0,0,CRS3035RES1000mN4091000E5105000,0
0,0,CRS3035RES1000mN4091000E5106000,0
0,0,CRS3035RES1000mN4091000E5107000,0
4,5,CRS3035RES1000mN4091000E5108000,3
1,0,CRS3035RES1000mN4091000E5109000,0
0,0,CRS3035RES1000mN4091000E5110000,0
2,0,CRS3035RES1000mN4091000E5111000,0
0,0,CRS3035RES1000mN4091000E5112000,0
1,0,CRS3035RES1000mN4091000E5113000,0
0,0,CRS3035RES1000mN4091000E5114000,0
0,0,CRS3035RES1000mN4091000E5115000,0
5,9,CRS3035RES1000mN4091000E5116000,5
13,12,CRS3035RES1000mN4091000E5117000,5
3,5,CRS3035RES1000mN4091000E5118000,3
3,7,CRS3035RES1000mN4091000E5119000,4
5,13,CRS3035RES1000mN4091000E5120000,7
21,27,CRS3035RES1000mN4091000E5121000,25
2,1,CRS3035RES1000mN4091000E5122000,2
2,0,CRS3035RES1000mN4091000E5123000,0
21,0,CRS3035RES1000mN4091000E5124000,0
0,0,CRS3035RES1000mN4091000E5125000,0
0,0,CRS3035RES1000mN4091000E5126000,0
0,0,CRS3035RES1000mN4091000E5127000,0
0,0,CRS3035RES1000mN4091000E5128000,0
1,0,CRS3035RES1000mN4091000E5129000,0
1,15,CRS3035RES1000mN4091000E5130000,8
56,5,CRS3035RES1000mN4091000E5131000,14
6,13,CRS3035RES1000mN4091000E5132000,16
4,0,CRS3035RES1000mN4091000E5133000,0
8,6,CRS3035RES1000mN4091000E5134000,10
50,58,CRS3035RES1000mN4091000E5135000,55
56,89,CRS3035RES1000mN4091000E5136000,89
2,9,CRS3035RES1000mN4091000E5137000,11
4,2,CRS3035RES1000mN4091000E5138000,2
2,1,CRS3035RES1000mN4091000E5139000,1
1,0,CRS3035RES1000mN4091000E5140000,0
2,0,CRS3035RES1000mN4091000E5141000,0
1,0,CRS3035RES1000mN4091000E5142000,0
0,0,CRS3035RES1000mN4091000E5143000,0
0,2,CRS3035RES1000mN4091000E5144000,3
24,24,CRS3035RES1000mN4091000E5145000,27
29,4,CRS3035RES1000mN4091000E5146000,7
10,12,CRS3035RES1000mN4091000E5147000,10
2,4,CRS3035RES1000mN4091000E5148000,1
3,0,CRS3035RES1000mN4091000E5149000,0
3,1,CRS3035RES1000mN4091000E5150000,0
3,0,CRS3035RES1000mN4091000E5151000,0
4,21,CRS3035RES1000mN4091000E5152000,17
0,3,CRS3035RES1000mN4091000E5153000,3
13,21,CRS3035RES1000mN4091000E5154000,14
0,0,CRS3035RES1000mN4091000E5155000,0
0,0,CRS3035RES1000mN4091000E5156000,0
0,0,CRS3035RES1000mN4091000E5157000,0
1,0,CRS3035RES1000mN4091000E5158000,0
2,1,CRS3035RES1000mN4091000E5159000,1
16,9,CRS3035RES1000mN4091000E5160000,11
24,30,CRS3035RES1000mN4091000E5161000,32
26,15,CRS3035RES1000mN4091000E5162000,19
14,14,CRS3035RES1000mN4091000E5163000,10
5,7,CRS3035RES1000mN4091000E5164000,6
19,16,CRS3035RES1000mN4091000E5165000,23
5,3,CRS3035RES1000mN4091000E5166000,11
44,5,CRS3035RES1000mN4091000E5167000,32
4,0,CRS3035RES1000mN4091000E5168000,5
7,2,CRS3035RES1000mN4091000E5169000,3
6,1,CRS3035RES1000mN4091000E5170000,3
15,18,CRS3035RES1000mN4091000E5171000,10
7,10,CRS3035RES1000mN4091000E5172000,10
17,6,CRS3035RES1000mN4091000E5173000,11
28,19,CRS3035RES1000mN4091000E5174000,31
4,4,CRS3035RES1000mN4091000E5175000,3
3,6,CRS3035RES1000mN4091000E5176000,1
1,0,CRS3035RES1000mN4091000E5177000,0
0,0,CRS3035RES1000mN4091000E5178000,0
0,0,CRS3035RES1000mN4091000E5179000,0
0,0,CRS3035RES1000mN4091000E5180000,0
0,0,CRS3035RES1000mN4091000E5181000,0
1,0,CRS3035RES1000mN4091000E5182000,0
3,7,CRS3035RES1000mN4091000E5183000,2
2,0,CRS3035RES1000mN4091000E5184000,1
7,4,CRS3035RES1000mN4091000E5185000,6
0,0,CRS3035RES1000mN4091000E5186000,0
0,1,CRS3035RES1000mN4091000E5187000,0
23,15,CRS3035RES1000mN4091000E5188000,15
4,4,CRS3035RES1000mN4091000E5189000,3
0,0,CRS3035RES1000mN4091000E5190000,0
0,0,CRS3035RES1000mN4091000E5191000,0
1,1,CRS3035RES1000mN4091000E5192000,2
2,2,CRS3035RES1000mN4091000E5193000,0
0,0,CRS3035RES1000mN4091000E5194000,0
1,0,CRS3035RES1000mN4091000E5195000,0
1,0,CRS3035RES1000mN4091000E5196000,0
3,0,CRS3035RES1000mN4091000E5197000,0
2,1,CRS3035RES1000mN4091000E5198000,0
4,0,CRS3035RES1000mN4091000E5199000,0
3,2,CRS3035RES1000mN4091000E5200000,1
0,0,CRS3035RES1000mN4091000E5201000,0
2,1,CRS3035RES1000mN4091000E5202000,0
0,0,CRS3035RES1000mN4091000E5203000,0
1,0,CRS3035RES1000mN4091000E5204000,0
0,0,CRS3035RES1000mN4091000E5205000,0
0,0,CRS3035RES1000mN4091000E5206000,0
1,3,CRS3035RES1000mN4091000E5207000,3
1,0,CRS3035RES1000mN4091000E5208000,0
0,0,CRS3035RES1000mN4091000E5209000,0
0,0,CRS3035RES1000mN4091000E5210000,0
0,0,CRS3035RES1000mN4091000E5211000,0
0,0,CRS3035RES1000mN4091000E5212000,0
0,0,CRS3035RES1000mN4091000E5213000,0
0,0,CRS3035RES1000mN4091000E5214000,0
10,62,CRS3035RES1000mN4091000E5215000,37
429,478,CRS3035RES1000mN4091000E5216000,380
5,3,CRS3035RES1000mN4091000E5217000,3
6,11,CRS3035RES1000mN4091000E5218000,6
4,15,CRS3035RES1000mN4091000E5219000,6
1,1,CRS3035RES1000mN4091000E5220000,0
0,0,CRS3035RES1000mN4091000E5221000,0
0,0,CRS3035RES1000mN4091000E5222000,0
4,0,CRS3035RES1000mN4091000E5223000,0
3,3,CRS3035RES1000mN4091000E5224000,3
23,13,CRS3035RES1000mN4091000E5225000,9
8,4,CRS3035RES1000mN4091000E5226000,1
1,0,CRS3035RES1000mN4091000E5227000,0
0,1,CRS3035RES1000mN4091000E5228000,1
42,14,CRS3035RES1000mN4091000E5229000,23
1,5,CRS3035RES1000mN4091000E5230000,7
1,0,CRS3035RES1000mN4091000E5231000,0
2,3,CRS3035RES1000mN4091000E5232000,0
