"Country.Name","Covid.19.Deaths","Cardiovascular.diseases","Respiratory.diseases","Kidney.diseases","Neonatal.disorders","Meningitis","Malaria","Interpersonal.violence","HIV.AIDS","Tuberculosis","Maternal.disorders","Lower.respiratory.infections","Alcohol.use.disorders","Diarrheal.diseases","Poisoning","Nutritional.deficiencies","Alzheimer.s.disease","Parkinson.s.disease","Acute.hepatitis","Digestive.diseases","Cirrhosis.and.other.chronic.liver.diseases","Protein.energy.malnutrition","Neoplasms","Fire..heat","Drowning","Drug.use.disorders","Road.injuries","Environmental.heat.and.cold.exposure","Self.harm","Conflict.and.terrorism","Diabetes"
"Madagascar",0.00166006245905497,0.225138815567697,0.038353167157477,0.0123264407879254,0.0795303486131164,0.0132550581021861,0.0376535239754998,0.0032883229552928,0.0160917931854754,0.0780292959681472,0.0149342017389313,0.0869720079123284,0.00101130241758521,0.116484229406639,0.0024105887815396,0.0336146746977223,0.00546357721198552,0.00132296165319324,0.00158373774829382,0.0457248621384912,0.0287744159569529,0.0324634436437417,0.0700342825159169,0.00257595898818875,0.00277949155021848,0.000311659235608022,0.0186423106034104,0.000890454958880062,0.00968051748153896,0.000884094566316633,0.0181143980206458
"Malawi",0.00170102863249766,0.13937747695596,0.0213919935877455,0.0158792358730017,0.0910183907022309,0.0210980985884134,0.0630182125840495,0.00296566772053257,0.126704368348399,0.0700093512045242,0.0102507013403393,0.0819877989045732,0.00112214454290422,0.0676492853007971,0.00258271363049383,0.0183639845037182,0.00907512134301109,0.00190586454112304,0.00267177272120052,0.0520550385180567,0.032871710379837,0.0176247940508527,0.0900387407044574,0.00285879681168455,0.00317050362915795,0.000347330453756067,0.0184975731397782,0.000757002271006813,0.0107672440664381,0,0.022238054949459
"Malaysia",0.00281797319952915,0.34971404111625,0.0444276660761209,0.0362947813989988,0.00784157521134799,0.00173002152122992,2.97254556912357e-05,0.00343031758676861,0.00904248362127391,0.0118426215473883,0.00151599824025302,0.129073873702484,0.0010463360403315,0.00809126903915437,0.00122468877447891,0.00142087678204107,0.0218006492039523,0.00605804786987385,0.00120090840992592,0.0598789579444253,0.0284353709142361,0.00136737096179684,0.186045682080306,0.00184892334399486,0.00460150054100329,0.000820422577078107,0.0451351319215724,7.72861847972129e-05,0.0107189993222596,0,0.022466499411436
"Maldives",0.0337552742616034,0.367088607594937,0.0864978902953586,0.0625879043600563,0.0527426160337553,0.00140646976090014,0,0.0070323488045007,0.00070323488045007,0.00984528832630099,0.00492264416315049,0.0246132208157525,0.00070323488045007,0.00773558368495077,0,0.00351617440225035,0.0337552742616034,0.00773558368495077,0,0.0344585091420534,0.0232067510548523,0.00210970464135021,0.150492264416315,0.00351617440225035,0.0140646976090014,0.00140646976090014,0.0154711673699015,0,0.0140646976090014,0,0.0365682137834037
"Mali",0.00143558665699014,0.103399320877456,0.0242301600334794,0.0142922981570458,0.1695475518215,0.0331615220396985,0.095352619283478,0.0122634063134029,0.0238169653499176,0.0298665593066805,0.0186467344376579,0.0804352317333517,0.0005297367737971,0.0735380589385135,0.00299301277195362,0.078745371424939,0.00649457284675245,0.00172164451484058,0.00217721814030608,0.0330873588913669,0.0173065003999513,0.0769972400714085,0.0494562252016973,0.00402070211311999,0.0052602861638052,0.000100649987021449,0.0146048428535861,0.000709847276888114,0.00501660724785854,0.00619792025342607,0.0145942481181101
"Malta",0.0574954056182725,0.391441323181938,0.041218167498031,0.0275662903649252,0.0028878970858493,0.000525072197427146,0,0.00131268049356787,0.000262536098713573,0.000262536098713573,0,0.050406930953006,0.000787608296140719,0.000787608296140719,0.000262536098713573,0.000262536098713573,0.0577579417169861,0.0136518771331058,0,0.0325544762404831,0.0105014439485429,0.000262536098713573,0.263061170911,0.000525072197427146,0.00105014439485429,0.00236282488842216,0.0039380414807036,0.000262536098713573,0.00630086636912575,0,0.0322919401417695
"Mauritania",0.016994546162836,0.192442539929879,0.0255648617062719,0.0287300350603818,0.0921308920919361,0.0105668095052591,0.0972438644331905,0.00973899493572263,0.00102259446825088,0.0234709777950915,0.0243474873393066,0.0875048694974679,0.000876509544215037,0.0749415660303857,0.00155823918971562,0.0135858979353331,0.0168971562134788,0.00413907284768212,0.00126606934164394,0.0499610440202571,0.0293630697312037,0.0127580833657966,0.100506427736658,0.00277561355668095,0.00209388391118037,0.000243474873393066,0.0407089988313206,0.000584339696143358,0.00754772107518504,0,0.0304343591741332
"Mauritius",0.000943574259294206,0.312228722400453,0.0506699377240989,0.11889035667107,0.0082090960558596,0.000471787129647103,0,0.00301943762974146,0.00858652575957728,0.00141536138894131,0.000660501981505945,0.0272692960936026,0.00717116437063597,0.00283072277788262,0.000377429703717683,0.00150971881487073,0.0304774485752029,0.0059445178335535,9.43574259294206e-05,0.0375542555199094,0.0248160030194376,0.00150971881487073,0.143140215134931,0.00198150594451783,0.00349122475938856,0.00132100396301189,0.0155689752783544,0,0.0106623891300245,0,0.17918475183997
"Mexico",0.146435562078876,0.193926675147498,0.0445926596435504,0.0839660195691907,0.0143348431374138,0.000604230306664244,1.15752932311158e-06,0.0355048969278014,0.00582700261254368,0.00300494612279766,0.0011795223802507,0.0261509024677368,0.00522971748181811,0.0057089346215863,0.000545196311185553,0.0087486066240773,0.0273836711968506,0.00575639332383388,0.000280122096193002,0.0823281155769879,0.0536260184811132,0.00780753528438759,0.123185428094857,0.00132768613360898,0.00274681708374377,0.0006898874765745,0.0244273413056236,0.00017594445711296,0.00903451636688586,0,0.0854696501599127
"Micronesia ",0.00217391304347826,0.359782608695652,0.0619565217391304,0.0532608695652174,0.00978260869565217,0.00217391304347826,0,0.00978260869565217,0.0489130434782609,0.0119565217391304,0.00217391304347826,0.041304347826087,0.00217391304347826,0.00978260869565217,0.00108695652173913,0.00326086956521739,0.00869565217391304,0.00543478260869565,0,0.0369565217391304,0.0217391304347826,0.00217391304347826,0.121739130434783,0.00108695652173913,0.0130434782608696,0.00108695652173913,0.025,0,0.025,0,0.118478260869565
"Moldova",0.0660408468353596,0.515268098577616,0.0213467584144921,0.00538615428583991,0.0031217710554664,0.000439686064150197,0,0.00457273506716205,0.0035834414228241,0.00404511179018181,0.000131905819245059,0.0191703123969486,0.00965110910809682,0.000175874425660079,0.00395717457735177,4.39686064150197e-05,0.0276782377382549,0.0035834414228241,2.19843032075098e-05,0.0772308571679821,0.0603469123046145,2.19843032075098e-05,0.137291973530899,0.00213247741112845,0.00367137863565414,0.000615560489810275,0.00791434915470354,0.0042429705190494,0.0120693824609229,0,0.00624354211093279
"Monaco",0.00581395348837209,0.312015503875969,0.0387596899224806,0.0155038759689922,0,0,0,0,0.00193798449612403,0.00193798449612403,0,0.0484496124031008,0,0,0,0,0.0542635658914729,0.0135658914728682,0,0.0348837209302326,0.0135658914728682,0,0.436046511627907,0,0.00193798449612403,0,0.00387596899224806,0,0.00968992248062015,0,0.00775193798449612
"Mongolia",3.95867146985472e-05,0.388187324333954,0.0179327817584419,0.0154784054471319,0.0223664938046792,0.000950081152765132,0,0.0114009738331816,0.000593800720478207,0.014686671153161,0.00162305530264043,0.02098095879023,0.0231186413839515,0.00193974902022881,0.0035232176081707,0.000593800720478207,0.00890701080717311,0.002098095879023,0.000593800720478207,0.0864969716163256,0.0655555995407941,0,0.23597640631804,0.00391908475515617,0.006294287637069,0.000791734293970943,0.0266022722774237,0.0104113059657179,0.0234353351015399,0,0.00550255334309806
"Montenegro",0.0923575479341075,0.532406157169862,0.0114771806643262,0.0171482581690521,0.00175533351336754,0.000135025654874426,0,0.00283553875236295,0.000135025654874426,0.000540102619497705,0,0.0093167701863354,0.00108020523899541,0.000135025654874426,0.000405076964623278,0.000135025654874426,0.0249797461517688,0.00769646232784229,0,0.0206589251957872,0.00675128274372131,0.000135025654874426,0.221982176613557,0.00162030785849311,0.00121523089386984,0.000135025654874426,0.00796651363759114,0.000675128274372131,0.0157980016203079,0,0.0205238995409128
"Morocco",0.0324118332656723,0.510880335948106,0.0409153014409624,0.0406839442472816,0.0224154564066299,0.00174609202778032,0,0.00152783052430778,0.0021564236543087,0.0171640846330806,0.00247508544937861,0.0272739574739287,0.00048454053770904,0.00600219134549486,0.00101273337611259,0.000938524464931924,0.0215860626934343,0.00606766979653663,0.00168497880680801,0.0323987375754639,0.0198661620460706,0.000746454341876089,0.122082389352331,0.00352710589611625,0.00154529144458559,0.00177664863826648,0.0400902729578362,0.000453983927222884,0.0112011803582108,0,0.028884727369556
"Mozambique",0.000672481416157272,0.127618449346445,0.0151368721157796,0.0106509781181795,0.0979205424951879,0.0109892322436718,0.0826628653345897,0.00729259787222048,0.266995256388573,0.0833554809248834,0.00834360176214292,0.0625125838588353,0.00103892338544058,0.035705944413572,0.00248858392326464,0.0142147269403304,0.00615703045092496,0.00137315067610557,0.00193690755192604,0.0283247561751512,0.0102563483051052,0.0135382186893458,0.0544871020480482,0.00276643552634758,0.00288321373633896,0.000543622701684022,0.0200496106050722,0.000644293572366249,0.00982547697858529,0.00064026673753896,0.018974445706186
"Myanmar",0.00659363226748095,0.337722568705061,0.105820830206024,0.0282472477636169,0.0392757517156401,0.00304622388034159,0.000718771926822172,0.00172114094041772,0.0116690421997355,0.0349924577843733,0.00404125848652058,0.0524483474357689,0.000948583359207493,0.0163801765636345,0.00246436089196173,0.00338849622644738,0.016585539971298,0.00421972906699003,0.000613645420518249,0.0633081600172114,0.0497786231361437,0.00289709092953835,0.128777525419834,0.000701658309516883,0.00746153714510636,0.000523187729047432,0.0140307213878655,3.42272346105796e-05,0.00478203363559241,0.00150844312533769,0.0552989871183358
"Namibia",0.0110986606904648,0.199935969265247,0.0422069259911424,0.0186222720239048,0.0470625900432207,0.00533589456272344,0.010244917560429,0.0233712181847287,0.201269942905928,0.0443412838162318,0.00410863881329705,0.0779574195613895,0.00149405047756256,0.0371378261565551,0.0015474094231898,0.0100848407235473,0.0121658396030094,0.00282802411824342,0.000426871565017875,0.0388986713622539,0.0180886825676325,0.00981804599541113,0.0853743130035751,0.00469558721519663,0.00389520303078811,0.000320153673763406,0.0306813937356598,0.000907102075662985,0.0139266848087082,0,0.0421535670455152
"Nauru",0.0454545454545455,0.348484848484849,0.0454545454545455,0.0454545454545455,0.0454545454545455,0,0,0.0151515151515152,0.0151515151515152,0.0151515151515152,0,0.0606060606060606,0,0,0,0,0,0,0,0.0303030303030303,0.0303030303030303,0,0.121212121212121,0,0.0151515151515152,0,0.0454545454545455,0,0.0303030303030303,0,0.0909090909090909
"Nepal",0.00990814764415717,0.24717745364858,0.216873617962238,0.0271517264840959,0.0446345041673754,0.00249298350059534,5.31552985201565e-06,0.00284380847082837,0.00762246980779044,0.0398026875318932,0.00911081816635482,0.0465640415036571,0.00120662527640755,0.0299104864772921,0.00264713386630379,0.00691018880762034,0.0130124170777343,0.00465108862051369,0.0028863327096445,0.0601877445143732,0.0422318846742643,0.00525174349379146,0.114863284572206,0.00101526620173499,0.0078457220615751,0.000191359074672563,0.0144635567273346,0.00120662527640755,0.0187531893179112,0.000111626126892329,0.0184661507059024
"Netherlands",0.0726961619999623,0.267791876096953,0.0677264520674622,0.0237791184112026,0.00193755779646836,0.000603914118379749,0,0.000905871177569623,0.00030824783125633,0.000622786434579116,4.403540446519e-05,0.0398205871806647,0.00301957059189874,0.00267357812824368,8.807080893038e-05,0.0013210621339557,0.0548240785591616,0.0120719915955285,3.14538603322786e-05,0.0407516214465001,0.0113862974402848,0.00079263728037342,0.355510401791612,0.000679403383177217,0.000503261765316457,0.00110717588369621,0.00509552537382913,0.000100652353063291,0.0126884872580412,0,0.0211181218270918
"New Zealand",0.000765110941086458,0.36566182096404,0.0733282325937261,0.0280030604437643,0.00309104820198929,0.000397857689364958,0,0.00177505738332058,0.000275439938791125,0.000550879877582249,0.00018362662586075,0.0274215761285386,0.00174445294567712,0.00244835501147666,0.000244835501147666,0.000459066564651875,0.0632287681713849,0.0123335883703137,3.06044376434583e-05,0.0332976281560826,0.00908951798010712,0.0003672532517215,0.323917368018363,0.000703902065799541,0.00153022188217292,0.00198928844682479,0.0107727620504973,0.000214231063504208,0.0156694720734507,0,0.0205049732211171
"Nicaragua",0.00562199734232853,0.279464376980476,0.0457596510954377,0.118402671300555,0.0214658080343453,0.00149919929128761,0.000102218133496882,0.0134587209104228,0.019114790963917,0.00487239769668473,0.00180585369177825,0.0344475109884494,0.0131861392210978,0.00664417867729735,0.000749599645643804,0.00494054311901598,0.024055334082933,0.00742785103410678,0.000204436266993765,0.0762206548775086,0.0553000102218133,0.00487239769668473,0.150908037752564,0.000817745067975059,0.00586050632048792,0.000408872533987529,0.0252819516848956,0.00013629084466251,0.0120958124637977,0,0.0648744420593547
"Niger",0.00060912188758828,0.0988443923434528,0.0207963406715281,0.0126478988168095,0.129559076203447,0.0446612765126048,0.136891524586113,0.0112745013532849,0.00817717401922756,0.0338005183282477,0.0201355008878239,0.135857166663793,0.000580389723079398,0.164888145683567,0.00276978065865614,0.01407301417645,0.00490745369811689,0.00136765103062274,0.00203998368013056,0.0373460674286437,0.0191068893984059,0.0136247924101114,0.0400871159227909,0.00406847449445757,0.00512007171548261,8.04500606248671e-05,0.0160038156314468,0.000712557679820252,0.00558553278052649,0.00226984099620161,0.0121134805569443
"Nigeria",0.000898115899982926,0.113476319307271,0.0170086771599549,0.0139124677087772,0.135617583082661,0.0311730892827149,0.13263936412839,0.00899365211126643,0.0571004598853132,0.0314257277584443,0.0122501898258877,0.120057412787671,0.000847449392487753,0.125720956639186,0.00252638475729355,0.00381456335881465,0.00840716993546614,0.00231400186286173,0.00176291683613341,0.0486377650101264,0.0280269073857887,0.00346753248556005,0.0566062879217987,0.00278804603572752,0.00218837668674356,0.000190172918543525,0.0128456948043926,0.000643395239014044,0.00553167211967846,0.00214187454972744,0.0169857731223201
"Niue",0.181818181818182,0.363636363636364,0.0454545454545455,0.0454545454545455,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0.0454545454545455,0,0,0.136363636363636,0,0,0,0,0,0,0,0.136363636363636
"North Korea",NA,0.438448552195747,0.135501656159846,0.0184549631370873,0.00792819745699327,0.000953093279196495,8.54792178651565e-06,0.00353456565872422,0.00325248423976921,0.0138561812159419,0.000777860882572924,0.0299091783310183,0.00164120098301101,0.00123517469815151,0.00190191259749973,0.00189336467571322,0.0222587883320868,0.00553905331766214,0.000534245111657228,0.0393418100224383,0.0221006517790362,0.00155572176514585,0.174552836841543,0.00130355807244364,0.00577839512768458,0.00144459878192115,0.0358243402072871,0.000465861737365103,0.0126252804786836,0,0.0173779249919863
"North Macedonia",0.0949534690171749,0.530491034274041,0.0246652039040629,0.0137323144435197,0.00427479760913974,0.000189150336687599,0,0.00166452296285087,7.56601346750397e-05,0.00143754255882575,3.78300673375199e-05,0.00684724218809109,0.00102141181811304,0.000264810471362639,0.000340470606037679,3.78300673375199e-05,0.0165317394264962,0.00680941212075357,3.78300673375199e-05,0.0224332299311493,0.0119921313459938,0,0.20545509571007,0.000491790875387758,0.000832261481425437,0.000491790875387758,0.0064689415147159,0.000189150336687599,0.00798214420821669,0,0.0402511916471211
"Northern Ireland",0.000372162262746558,0.311623868006451,0.0890708348840094,0.0149485175536534,0.0034735144523012,0.000496216350328743,0,0.000806351569284208,0.00043418930653765,0.000682297481702022,0.000124054087582186,0.0726956953231609,0.00403175784642104,0.00241905470785262,0.000310135218955465,0.000310135218955465,0.0505520406897407,0.0125914898895919,6.20270437910929e-05,0.0543356903609974,0.0168713559111773,0.000248108175164372,0.329239548443121,0.000682297481702022,0.000558243394119836,0.00378364967125667,0.0052722987222429,0.000248108175164372,0.0124674358020097,0,0.0112889219699789
"Norway",0.011151180337093,0.325430317910944,0.0708713777845981,0.0198470549118903,0.00135553338960076,0.000485945932121026,0,0.00081843525409857,0.000358065423668125,0.00112534847438553,2.55761016905803e-05,0.0520729430420215,0.00616384050742986,0.00892605949001253,0.000511522033811606,0.00258318627074861,0.067341875751298,0.0128647791503619,5.11522033811606e-05,0.0360367272820277,0.00920739660860892,0.00237857745722397,0.324177088928106,0.00138110949129134,0.00132995728791018,0.0061126883040487,0.00516637254149723,0.00081843525409857,0.0143737691501061,0,0.0170336837259265
"Oman",0.113055283203862,0.376951504638359,0.0184025944641376,0.0150086733539483,0.0256429594992081,0.00105588656761445,0,0.00226261407345954,0.00739120597330115,0.00135756844407572,0.00105588656761445,0.0306961309299344,0.000603363752922543,0.00271513688815144,0.00181009125876763,0.00286597782638208,0.0122935364657968,0.00452522814691907,0.00233803454257485,0.0263971641903613,0.0210423108831737,0.000150840938230636,0.103175201749755,0.00165925032053699,0.00867335394826156,0.0012821479749604,0.154838223093748,0.000678784222037861,0.00889961535560751,0,0.0531714307262991
"Pakistan",0.00721415375050899,0.239891358698442,0.0582013000667404,0.0312181989652071,0.17566654265655,0.0126497351833111,0.00283488533518247,0.00945618164645583,0.00277721711452135,0.044147132729036,0.0113662656381094,0.0479581581895554,0.00150640644702576,0.0541687442463643,0.00148108869161356,0.0102895577621073,0.00770784998104685,0.00300507691323113,0.00598905569695209,0.0438496491029427,0.030993152250432,0.00594404635399708,0.126429134547695,0.00195368679264125,0.00244597648121176,0.000609735942843761,0.0136068869920889,0.000306626148881061,0.0124394571591931,0.000351635491836079,0.0335411030242762
"Palau",0.0195121951219512,0.317073170731707,0.0829268292682927,0.0634146341463415,0.0048780487804878,0,0,0.00975609756097561,0.00975609756097561,0.0048780487804878,0,0.0878048780487805,0,0.0048780487804878,0,0,0.00975609756097561,0.0048780487804878,0,0.0292682926829268,0.0195121951219512,0,0.175609756097561,0.0048780487804878,0.00975609756097561,0,0.0146341463414634,0,0.0146341463414634,0,0.11219512195122
"Palestine",0.0823652416356877,0.389753717472119,0.0283457249070632,0.0376974907063197,0.0471654275092937,0.00162639405204461,0,0.017832249070632,0.000813197026022305,0.0014521375464684,0.00116171003717472,0.029042750929368,0.000406598513011152,0.00180065055762082,0.00029042750929368,0.000697026022304833,0.018935873605948,0.00534386617100372,0.000348513011152416,0.0303206319702602,0.0208526951672862,0.000638940520446097,0.168854553903346,0.00238150557620818,0.00278810408921933,0.000464684014869888,0.0227114312267658,0.000116171003717472,0.00720260223048327,0.00348513011152416,0.0751045539033457
"Panama",0.174510477499141,0.22835795259361,0.0376588801099279,0.049553418069392,0.0154586052902783,0.00154586052902783,0,0.0268378564067331,0.0231879079354174,0.00807282720714531,0.00227585022329097,0.0351253864651323,0.00137409824802473,0.00798694606664377,0.000386465132256956,0.00541051185159739,0.0452593610443147,0.00815870834764686,4.29405702507729e-05,0.0401494331844727,0.0215991068361388,0.00510992785984198,0.171075231879079,0.000987633115767777,0.00541051185159739,0.000815870834764686,0.0227585022329097,8.58811405015459e-05,0.00854517347990381,0,0.0522586739951907
"Papua New Guinea",0.000142240766203594,0.245602389644872,0.113065604602279,0.0117111564174292,0.0689551625495867,0.00946691321732809,0.0146666034485484,0.0155358525753481,0.0605313482844183,0.0243073664912364,0.0121694877751964,0.0997423861678757,0.00156464842823953,0.0492469141655999,0.00240228849588292,0.00323992856352631,0.0063534208904272,0.00314510138605724,0.00143821219161412,0.0216205964629463,0.0104309895215969,0.00319251497479178,0.0892165694688098,0.011331847707553,0.00598991671012912,0.000395113239454428,0.0352757100184913,0.000458331357767136,0.00456750904809318,0,0.0742338754286979
"Paraguay",0.0649477431951304,0.284598598828529,0.0329619846100838,0.054065694268979,0.015763179051338,0.00186631445963018,0,0.0236304123119329,0.0163661421844493,0.00694843229585391,0.00327322843688986,0.0423222694383829,0.00913058458711382,0.00519696795681635,0.00034455036177788,0.00872860916503962,0.0362065005168255,0.00614448145170552,5.74250602963133e-05,0.0478925002871253,0.0215343976111175,0.00855633398415068,0.17632364763983,0.0017227518088894,0.00519696795681635,0.00043068795222235,0.0430975077523831,0.00017227518088894,0.0122602503732629,0,0.0702595612725393
"Peru",0.385067488311388,0.120665300930133,0.0287506814915165,0.0332237439904839,0.0162442796015133,0.000590625980934759,7.84747806836392e-05,0.00471674734424821,0.00991673412744304,0.00802507888780585,0.00200730228485519,0.075083844107783,0.00141254605230551,0.00504716747344248,0.000607146987394472,0.0053693270994069,0.0295065175370484,0.00604668836425515,0.000123907548447851,0.0481133010623007,0.028201358026731,0.00483652464108113,0.137929752680533,0.00114820994895009,0.00284161311107073,0.000685621768078111,0.0196393464289845,0.000260205851740488,0.00419633564076724,0,0.019664127938674
"Philippines",0.0149403709890564,0.33006943524493,0.0536822650946536,0.0538906677609153,0.0382443125458405,0.00332151846383002,7.43141290545627e-05,0.0251537171604248,0.00843626917223753,0.0471426217378521,0.00300326012853113,0.094367635227482,0.00178515462185417,0.0135574819788237,0.000308565188030902,0.00583365913078317,0.0169193885562703,0.00392410911898985,0.000221326862619024,0.0451458334006469,0.0230809991696204,0.00486434440398453,0.131376071496654,0.00162198664284306,0.00774159361803184,0.000525045477015932,0.0176819161413519,0.000310180712575566,0.00738133164457168,0.000676904784214387,0.0447177193963108
"Poland",0.0673548855320515,0.406455424724705,0.0263990397811594,0.0109210936445981,0.00126773078515569,0.000314025056873427,0,0.00143521081548818,0.000311698945341031,0.00130029634660923,3.25655614535406e-05,0.0277039883508334,0.0101883685118934,0.000616419556084875,0.000518722871724253,0.000290763941549469,0.0429609538918172,0.00798554089071463,2.55872268563533e-05,0.042207293755321,0.0199231452749696,0.000234937264771971,0.283971695874874,0.00128866578894725,0.00182367144139827,0.000490809533335504,0.00896250773432085,0.00081646514787091,0.0153011616600993,0,0.0188973300891831
"Portugal",0.058354327611172,0.312637578780853,0.0590239125522067,0.0340483942516133,0.000820241552767478,0.000301313223465604,0,0.00138938875264695,0.00403424926973392,0.00187483783489709,4.18490588146673e-05,0.0692936715853261,0.00152330574085389,0.00198364538781523,0.000200875482310403,0.00138101894088402,0.0552574972588867,0.0111067402094127,3.34792470517338e-05,0.0454731873080174,0.0175096462080568,0.00105459628212961,0.264912912108607,0.00129732082325468,0.000786762305715744,0.000426860399909606,0.00800990985712731,0.000334792470517338,0.0113578345623007,0,0.0355298509336525
"Puerto Rico",0.000157992858722786,0.278794198502228,0.0578885834360287,0.0649982620785541,0.00341264574841217,0.000284387145701014,0,0.0219926059342118,0.0072992700729927,0.0006635700066357,0.000157992858722786,0.0400353904003539,0.00445539861598256,0.00303346288747749,0.000157992858722786,0.00341264574841217,0.0640187063544728,0.0111858943975732,9.47957152336714e-05,0.0522640376654975,0.0321989446077037,0.00322305431794483,0.219167693620248,0.00107435143931494,0.000821562865358486,0.00173792144595064,0.0129238158435239,9.47957152336714e-05,0.00786804436439473,0,0.106581982494391
"Qatar",0.128848587094053,0.236398144242935,0.013918177983973,0.0280472374525517,0.0170814002530578,0.00105440742302826,0,0.00569380008435259,0.000843525938422606,0.00189793336145086,0.00126528890763391,0.0147617039223956,0.00126528890763391,0.00126528890763391,0.00147617039223956,0.000210881484605652,0.00864614086883172,0.00400674820750738,0.000421762969211303,0.046604808097849,0.0373260227752003,0,0.175242513707296,0.00738085196119781,0.00801349641501476,0.00168705187684521,0.155419654154365,0.000843525938422606,0.0276254744833404,0,0.0727541121889498
"Romania",0.055822197789806,0.530090634866937,0.0285647834912043,0.0107232465042851,0.00155051871898963,0.000211434370771313,0,0.00133908434821831,0.000500394677492107,0.00331599571493009,9.16215606675688e-05,0.0224190911141182,0.00192052886783942,0.000320675462336491,0.00110650654036987,0.000264292963464141,0.0312711434370771,0.00730858141632837,2.11434370771313e-05,0.051540651781687,0.0365992895805142,0.000236101714027966,0.185322225981055,0.0014342298150654,0.00222006089309878,0.00052506202074876,0.00801688655841227,0.00105012404149752,0.00768916328371673,0,0.00852432904826342
"Russia",0.0309691279266311,0.547938953773678,0.0214774102790591,0.00635325678018778,0.00193891015365154,0.000623221120816567,0,0.0121509034797876,0.0101863665608881,0.00435218808955191,0.000112321566831332,0.0179779936969062,0.0155178242331054,0.000230640887231328,0.00316517813328099,0.000248088897612894,0.0264102899641225,0.00511990054634083,3.10792684921648e-05,0.0495561662359189,0.0251371304565926,0.00013413157980829,0.161842291796164,0.0035981068908736,0.00386364379886806,0.00320443615663951,0.0113777385197544,0.00496395895355558,0.0212865726655107,1.09050064884789e-05,0.0102212625816512
"Rwanda",0.00141100887134301,0.17751692460109,0.0378270463381318,0.0190035875651091,0.0845854786172113,0.0149356790104925,0.0508263408336961,0.00691994776265029,0.0460078956453865,0.0594425013884928,0.0125940047133701,0.0846755430132545,0.001846320118885,0.0549542923190081,0.00276197481199057,0.0171422567135502,0.0115882856242213,0.00237169576247017,0.0026719104159474,0.0645011182995842,0.0390128942193669,0.0164367522778787,0.107221663489395,0.00328735045557574,0.0031822753268587,0.000285203920803374,0.0360557798826161,0.000765547366366952,0.0113931460994611,1.50107326738618e-05,0.0287605638031192
"Saint Kitts and Nevis",0.0492125984251969,0.309055118110236,0.0216535433070866,0.062992125984252,0.0118110236220472,0.00196850393700787,0,0.0196850393700787,0.062992125984252,0.00196850393700787,0.00196850393700787,0.0393700787401575,0.0216535433070866,0.00590551181102362,0,0.0078740157480315,0.015748031496063,0.00590551181102362,0,0.047244094488189,0.0236220472440945,0.00590551181102362,0.19488188976378,0.00393700787401575,0.00393700787401575,0,0.0118110236220472,0,0.00393700787401575,0,0.0649606299212598
"Saint Lucia",0.00369822485207101,0.329881656804734,0.0436390532544379,0.0525147928994083,0.0118343195266272,0.0014792899408284,0,0.0236686390532544,0.00517751479289941,0.0029585798816568,0.0014792899408284,0.0399408284023669,0.00665680473372781,0.0029585798816568,0,0.00443786982248521,0.0303254437869822,0.00887573964497041,0,0.0428994082840237,0.0244082840236686,0.00369822485207101,0.224852071005917,0.0022189349112426,0.00665680473372781,0.000739644970414201,0.0192307692307692,0,0.00961538461538462,0,0.0961538461538462
"Saint Vincent and the Grenadines",0.0648236415633937,0.338417540514776,0.0190657769304099,0.0438512869399428,0.0123927550047664,0.000953288846520496,0,0.0219256434699714,0.0190657769304099,0.00285986653956149,0.000953288846520496,0.0371782650142993,0.00762631077216397,0.00381315538608198,0,0.00762631077216397,0.0209723546234509,0.00667302192564347,0,0.0400381315538608,0.0181124880838894,0.00667302192564347,0.198284080076263,0.00285986653956149,0.00667302192564347,0,0.00953288846520496,0,0.00762631077216397,0,0.102001906577693
"Samoa",0.00748502994011976,0.403443113772455,0.0785928143712575,0.0456586826347305,0.0127245508982036,0.00149700598802395,0,0.00898203592814371,0.00973053892215569,0.00973053892215569,0.000748502994011976,0.0471556886227545,0.00149700598802395,0.00823353293413174,0.000748502994011976,0.0029940119760479,0.0209580838323353,0.00748502994011976,0.000748502994011976,0.0411676646706587,0.0224550898203593,0.0029940119760479,0.116017964071856,0.00149700598802395,0.00973053892215569,0.000748502994011976,0.0247005988023952,0.000748502994011976,0.0187125748502994,0,0.092814371257485
"San Marino",0.165730337078652,0.275280898876405,0.0308988764044944,0.0112359550561798,0.00280898876404494,0,0,0,0.00280898876404494,0,0,0.0224719101123595,0,0,0,0,0.0561797752808989,0.00842696629213483,0,0.0393258426966292,0.0224719101123595,0,0.328651685393258,0,0,0,0.00842696629213483,0,0.0112359550561798,0,0.0140449438202247
"Saudi Arabia",0.0502901978511636,0.370008314430784,0.0300530347672363,0.0559407818793842,0.00869382714056231,0.00145300732154245,8.07226289745805e-06,0.00325312194767559,0.00551335555896384,0.0105020140295929,0.00197770440987722,0.0379315633551554,0.000839515341335637,0.00266384675616115,0.00198577667277468,0.000532769351232231,0.0137793527659609,0.00453661174837142,0.000524697088334773,0.0389002349028503,0.0303759252831346,0.000492408036744941,0.10577893300829,0.00575552344588759,0.00584431833775962,0.00162252484238907,0.172068355922216,8.87948918720385e-05,0.0144574228493474,0,0.0241279938005021
