"x","y","arv06","arv11","arv18"
5293000,4113000,0,0,0
5294000,4113000,0,0,0
5295000,4113000,0,0,1
5296000,4113000,0,0,0
5297000,4113000,0,0,0
5298000,4113000,0,0,0
5299000,4113000,0,0,0
5300000,4113000,0,0,0
5301000,4113000,0,0,2
5302000,4113000,4,1,1
5303000,4113000,0,0,0
5304000,4113000,0,0,0
5305000,4113000,0,0,0
5306000,4113000,0,0,0
5307000,4113000,0,0,0
5308000,4113000,0,0,0
5309000,4113000,0,0,0
5310000,4113000,9,2,1
5311000,4113000,0,0,4
5312000,4113000,0,0,3
5313000,4113000,0,0,0
5314000,4113000,0,0,0
5315000,4113000,23,17,5
5316000,4113000,0,0,13
5317000,4113000,11,10,19
5318000,4113000,19,10,7
5319000,4113000,2,1,0
5330000,4113000,0,0,0
5122000,4114000,1,1,0
5123000,4114000,2,3,4
5125000,4114000,0,0,0
5126000,4114000,12,16,40
5127000,4114000,70,98,69
5128000,4114000,311,351,146
5129000,4114000,197,283,414
5130000,4114000,43,65,86
5131000,4114000,0,0,2
5132000,4114000,0,0,0
5133000,4114000,2,3,3
5134000,4114000,5,5,11
5135000,4114000,101,71,76
5136000,4114000,10,15,25
5137000,4114000,9,16,18
5138000,4114000,38,66,104
5139000,4114000,3,12,10
5140000,4114000,0,0,0
5141000,4114000,4,4,2
5142000,4114000,36,57,79
5143000,4114000,3,2,0
5144000,4114000,35,48,34
5145000,4114000,160,364,472
5146000,4114000,423,660,691
5147000,4114000,1112,1173,1856
5148000,4114000,1631,1494,825
5149000,4114000,3,7,16
5150000,4114000,0,0,0
5151000,4114000,0,0,0
5152000,4114000,0,0,0
5153000,4114000,0,0,0
5154000,4114000,0,0,0
5155000,4114000,0,0,0
5156000,4114000,140,318,269
5157000,4114000,11,26,6
5158000,4114000,12,18,25
5159000,4114000,8,27,27
5160000,4114000,25,48,65
5161000,4114000,0,0,0
5162000,4114000,0,0,1
5163000,4114000,0,0,1
5164000,4114000,10,6,32
5165000,4114000,6,5,0
5166000,4114000,4,11,7
5167000,4114000,3,5,3
5168000,4114000,0,0,2
5169000,4114000,0,0,3
5170000,4114000,0,0,1
5171000,4114000,0,0,0
5172000,4114000,0,0,1
5173000,4114000,3,4,3
5174000,4114000,0,0,2
5175000,4114000,0,0,0
5176000,4114000,0,0,2
5177000,4114000,0,0,8
5178000,4114000,5,7,0
5179000,4114000,37,46,50
5180000,4114000,4,4,2
5181000,4114000,0,0,0
5182000,4114000,0,0,1
5183000,4114000,5,5,8
5184000,4114000,12,10,11
5185000,4114000,12,12,3
5186000,4114000,0,0,3
5187000,4114000,3,1,3
5188000,4114000,0,0,0
5189000,4114000,1,0,3
5190000,4114000,26,18,9
5191000,4114000,38,32,45
5192000,4114000,8,5,9
5193000,4114000,17,7,4
5194000,4114000,13,5,3
5195000,4114000,0,0,1
5196000,4114000,0,0,0
5197000,4114000,1,0,2
5198000,4114000,0,0,0
5199000,4114000,0,0,0
5200000,4114000,0,0,0
5201000,4114000,0,0,0
5202000,4114000,0,0,0
5203000,4114000,0,0,0
5204000,4114000,0,0,0
5205000,4114000,0,0,0
5206000,4114000,0,0,0
5207000,4114000,0,0,0
5208000,4114000,54,31,1
5209000,4114000,262,241,194
5210000,4114000,1,0,19
5211000,4114000,0,0,2
5212000,4114000,0,2,1
5213000,4114000,0,0,0
5214000,4114000,3,5,2
5215000,4114000,20,12,2
5216000,4114000,13,13,24
5217000,4114000,8,5,6
5218000,4114000,10,5,4
5219000,4114000,6,4,18
5220000,4114000,12,14,1
5221000,4114000,16,49,31
5222000,4114000,1,2,1
5223000,4114000,6,2,3
5224000,4114000,0,0,2
5225000,4114000,0,0,0
5226000,4114000,0,0,1
5227000,4114000,16,16,3
5228000,4114000,11,5,1
5229000,4114000,17,11,18
5230000,4114000,8,19,13
5231000,4114000,11,8,4
5232000,4114000,1,0,1
5233000,4114000,14,10,20
5234000,4114000,9,15,6
5235000,4114000,0,0,1
5236000,4114000,6,9,6
5237000,4114000,5,5,3
5238000,4114000,14,11,11
5239000,4114000,77,70,67
5240000,4114000,27,22,22
5241000,4114000,14,12,12
5242000,4114000,8,7,7
5243000,4114000,25,27,27
5244000,4114000,7,3,6
5245000,4114000,0,0,3
5246000,4114000,0,0,1
5247000,4114000,27,24,25
5248000,4114000,0,0,1
5249000,4114000,0,0,0
5250000,4114000,0,0,0
5251000,4114000,0,0,0
5252000,4114000,0,0,0
5253000,4114000,0,0,0
5254000,4114000,0,0,0
5255000,4114000,0,0,0
5256000,4114000,0,0,0
5257000,4114000,0,0,0
5258000,4114000,0,0,0
5259000,4114000,0,0,0
5260000,4114000,0,0,0
5261000,4114000,0,0,0
5262000,4114000,0,0,1
5263000,4114000,5,6,2
5264000,4114000,0,0,1
5265000,4114000,0,0,0
5266000,4114000,0,0,0
5267000,4114000,0,0,1
5268000,4114000,0,0,1
5269000,4114000,0,0,1
5270000,4114000,0,0,0
5271000,4114000,0,0,0
5272000,4114000,0,0,0
5273000,4114000,0,0,0
5274000,4114000,0,0,0
5275000,4114000,0,0,0
5276000,4114000,0,0,0
5277000,4114000,0,0,1
5278000,4114000,0,0,1
5279000,4114000,0,0,0
5280000,4114000,0,0,1
5281000,4114000,0,0,2
5282000,4114000,2,0,0
5283000,4114000,0,0,0
5284000,4114000,0,0,0
5285000,4114000,0,0,3
5286000,4114000,0,2,0
5287000,4114000,0,0,0
5288000,4114000,0,0,0
5289000,4114000,0,0,1
5290000,4114000,0,0,0
5291000,4114000,0,0,0
5292000,4114000,0,0,0
5293000,4114000,0,0,0
5294000,4114000,1,4,6
5295000,4114000,7,8,6
5296000,4114000,0,0,0
5297000,4114000,0,0,0
5298000,4114000,0,0,0
5299000,4114000,0,0,0
5300000,4114000,0,0,0
5301000,4114000,0,0,0
5302000,4114000,0,0,2
5303000,4114000,6,4,2
5304000,4114000,0,0,2
5305000,4114000,0,0,1
5306000,4114000,0,0,0
5307000,4114000,0,0,0
5308000,4114000,0,0,0
5309000,4114000,0,0,1
5310000,4114000,0,0,0
5311000,4114000,0,0,0
5312000,4114000,0,0,0
5313000,4114000,0,0,0
5314000,4114000,0,0,0
5315000,4114000,0,0,0
5316000,4114000,0,0,0
5317000,4114000,0,0,3
5318000,4114000,24,6,26
5319000,4114000,24,17,28
5320000,4114000,0,0,2
5321000,4114000,1,1,2
5322000,4114000,8,2,9
5323000,4114000,0,0,0
5324000,4114000,0,0,0
5325000,4114000,0,0,0
5326000,4114000,0,0,0
5327000,4114000,0,0,0
5328000,4114000,0,0,1
5329000,4114000,6,0,3
5330000,4114000,0,0,0
5126000,4115000,0,0,0
5127000,4115000,8,10,7
5128000,4115000,110,128,94
5129000,4115000,52,77,146
5130000,4115000,0,0,0
5131000,4115000,0,0,10
5132000,4115000,5,14,8
5133000,4115000,3,5,3
5134000,4115000,3,3,4
5135000,4115000,93,128,128
5136000,4115000,6,11,9
5137000,4115000,0,0,0
5138000,4115000,0,0,0
5139000,4115000,0,0,1
5140000,4115000,4,4,4
5141000,4115000,24,26,14
5142000,4115000,190,242,155
5143000,4115000,3,6,38
5144000,4115000,94,134,93
5145000,4115000,5,25,8
5146000,4115000,0,0,0
5147000,4115000,1431,1255,1341
5148000,4115000,2883,2781,2691
5149000,4115000,2299,2011,2146
5150000,4115000,510,466,222
5151000,4115000,0,0,0
5152000,4115000,42,40,406
5153000,4115000,0,0,0
5154000,4115000,0,0,0
5155000,4115000,0,0,7
5156000,4115000,152,463,366
5157000,4115000,5,7,43
5158000,4115000,2,15,2
5159000,4115000,0,5,5
5160000,4115000,0,1,18
5161000,4115000,3,0,1
5162000,4115000,0,0,0
5163000,4115000,56,81,113
5164000,4115000,25,49,26
5165000,4115000,2,1,0
5166000,4115000,8,11,16
5167000,4115000,0,0,5
5168000,4115000,0,0,2
5169000,4115000,3,7,7
5170000,4115000,0,0,0
5171000,4115000,0,0,0
5172000,4115000,0,0,0
5173000,4115000,0,0,3
5174000,4115000,4,4,3
5175000,4115000,0,0,0
5176000,4115000,0,0,0
5177000,4115000,0,0,0
5178000,4115000,10,4,14
5179000,4115000,9,6,6
5180000,4115000,0,0,4
5181000,4115000,1,0,2
5182000,4115000,0,0,2
5183000,4115000,2,1,3
5184000,4115000,0,0,3
5185000,4115000,2,2,2
5186000,4115000,1,0,3
5187000,4115000,2,0,2
5188000,4115000,1,0,1
5189000,4115000,2,2,3
5190000,4115000,2,2,2
5191000,4115000,13,10,6
5192000,4115000,10,10,12
5193000,4115000,0,0,2
5194000,4115000,0,0,0
5195000,4115000,0,0,0
5196000,4115000,0,0,0
5197000,4115000,0,0,1
5198000,4115000,0,0,0
5199000,4115000,0,0,0
5200000,4115000,0,0,0
5201000,4115000,0,0,0
5202000,4115000,0,0,0
5203000,4115000,2,0,3
5204000,4115000,0,0,0
5205000,4115000,0,0,0
5206000,4115000,0,0,2
5207000,4115000,3,3,0
5208000,4115000,39,31,47
5209000,4115000,1,1,3
5210000,4115000,27,33,33
5211000,4115000,16,13,1
5212000,4115000,7,10,1
5213000,4115000,1,0,3
5214000,4115000,1,0,3
5215000,4115000,4,0,3
5216000,4115000,11,8,9
5217000,4115000,5,5,2
5218000,4115000,7,8,0
5219000,4115000,11,8,11
5220000,4115000,1,2,32
5221000,4115000,2,4,5
5222000,4115000,0,0,5
5223000,4115000,0,0,2
5224000,4115000,0,0,0
5225000,4115000,0,0,1
5226000,4115000,6,3,22
5227000,4115000,0,0,1
5228000,4115000,2,7,3
5229000,4115000,0,0,3
5230000,4115000,7,0,12
5231000,4115000,0,3,4
5232000,4115000,0,0,2
5233000,4115000,1,1,0
5234000,4115000,5,4,0
5235000,4115000,0,0,1
5236000,4115000,1,0,3
5237000,4115000,26,16,15
5238000,4115000,7,5,12
5239000,4115000,59,48,61
5240000,4115000,10,10,2
5241000,4115000,0,0,7
5242000,4115000,12,11,14
5243000,4115000,10,9,5
5244000,4115000,4,2,3
5245000,4115000,0,0,0
5246000,4115000,0,0,0
5247000,4115000,8,7,0
5248000,4115000,0,0,0
5249000,4115000,0,0,0
5250000,4115000,0,0,0
5251000,4115000,0,0,0
5252000,4115000,0,0,0
5253000,4115000,0,0,0
5254000,4115000,0,0,0
5255000,4115000,0,0,0
5256000,4115000,0,0,0
5257000,4115000,0,0,0
5258000,4115000,0,0,1
5259000,4115000,1,0,2
5260000,4115000,0,0,3
5261000,4115000,0,1,3
5262000,4115000,10,12,12
5263000,4115000,0,0,2
5264000,4115000,0,0,0
5265000,4115000,0,0,0
5266000,4115000,0,0,0
5267000,4115000,0,0,0
5268000,4115000,5,0,2
5269000,4115000,0,0,2
5270000,4115000,3,2,1
5271000,4115000,0,0,0
5272000,4115000,0,0,0
5273000,4115000,0,0,0
5274000,4115000,0,0,0
5275000,4115000,0,0,0
5276000,4115000,0,0,0
5277000,4115000,0,0,0
5278000,4115000,0,0,0
5279000,4115000,0,0,0
5280000,4115000,0,0,0
5281000,4115000,0,0,1
5282000,4115000,0,0,2
5283000,4115000,1,0,1
5284000,4115000,0,0,1
5285000,4115000,0,0,0
5286000,4115000,3,2,1
5287000,4115000,0,0,2
5288000,4115000,5,3,1
5289000,4115000,0,0,2
5290000,4115000,0,0,0
5291000,4115000,0,0,0
5292000,4115000,0,0,0
5293000,4115000,0,0,0
5294000,4115000,0,0,0
5295000,4115000,0,0,4
5296000,4115000,0,0,0
5297000,4115000,0,0,0
5298000,4115000,0,0,0
5299000,4115000,0,0,0
5300000,4115000,0,0,0
5301000,4115000,0,0,0
5302000,4115000,0,0,1
5303000,4115000,6,5,4
5304000,4115000,10,5,7
5305000,4115000,0,1,3
5306000,4115000,7,2,3
5307000,4115000,0,0,0
5308000,4115000,1,0,2
5309000,4115000,0,0,3
5310000,4115000,2,2,2
5311000,4115000,0,0,0
5312000,4115000,0,0,0
5313000,4115000,0,0,0
5314000,4115000,0,0,0
5315000,4115000,0,0,0
5316000,4115000,0,0,0
5317000,4115000,0,0,0
5318000,4115000,0,0,0
5319000,4115000,1,0,1
5320000,4115000,0,0,1
5321000,4115000,0,0,0
5322000,4115000,0,0,0
5323000,4115000,0,0,0
5324000,4115000,0,0,0
5325000,4115000,0,0,0
5326000,4115000,0,0,0
5327000,4115000,0,0,0
5328000,4115000,0,0,0
5329000,4115000,10,5,5
5330000,4115000,71,31,61
5128000,4116000,14,24,15
5129000,4116000,39,46,60
5130000,4116000,17,41,19
5131000,4116000,51,93,61
5132000,4116000,8,16,16
5133000,4116000,6,15,43
5134000,4116000,11,20,23
5135000,4116000,16,20,16
5136000,4116000,16,29,59
5137000,4116000,0,0,0
5138000,4116000,0,0,0
5139000,4116000,1,2,1
5140000,4116000,8,8,3
5141000,4116000,83,176,141
5142000,4116000,0,0,3
5143000,4116000,16,73,84
5144000,4116000,289,548,258
5145000,4116000,0,0,1
5146000,4116000,0,0,0
5147000,4116000,1134,999,1043
5148000,4116000,1865,1564,1937
5149000,4116000,1834,1661,2022
5150000,4116000,1694,1536,2453
5151000,4116000,883,762,884
5152000,4116000,2706,2542,1557
5153000,4116000,0,0,1
5154000,4116000,77,94,93
5155000,4116000,212,195,204
5156000,4116000,0,0,0
5157000,4116000,0,55,142
5158000,4116000,0,108,288
5159000,4116000,0,0,1
5160000,4116000,0,2,3
5161000,4116000,19,27,19
5162000,4116000,480,714,606
5163000,4116000,1102,1422,1405
5164000,4116000,32,59,69
5165000,4116000,0,0,2
5166000,4116000,20,46,81
5167000,4116000,0,0,4
5168000,4116000,1,2,3
5169000,4116000,1,3,5
5170000,4116000,0,0,0
5171000,4116000,0,0,0
5172000,4116000,0,0,0
5173000,4116000,35,36,40
5174000,4116000,0,1,0
5175000,4116000,0,3,7
5176000,4116000,0,0,3
5177000,4116000,0,0,2
5178000,4116000,8,3,1
5179000,4116000,3,2,2
5180000,4116000,20,21,25
5181000,4116000,7,7,4
5182000,4116000,0,2,5
5183000,4116000,6,3,5
5184000,4116000,5,5,3
5185000,4116000,0,0,1
5186000,4116000,0,0,2
5187000,4116000,0,0,2
5188000,4116000,0,0,3
5189000,4116000,15,8,2
5190000,4116000,15,8,30
5191000,4116000,7,5,1
5192000,4116000,0,0,1
5193000,4116000,0,0,0
5194000,4116000,0,0,0
5195000,4116000,0,0,0
5196000,4116000,0,0,0
5197000,4116000,1,0,2
5198000,4116000,0,0,0
5199000,4116000,0,0,0
5200000,4116000,0,0,0
5201000,4116000,0,0,0
5202000,4116000,0,0,0
5203000,4116000,0,0,2
5204000,4116000,0,0,0
5205000,4116000,5,5,0
5206000,4116000,55,33,42
5207000,4116000,29,30,27
5208000,4116000,0,0,3
5209000,4116000,6,5,3
5210000,4116000,7,5,2
5211000,4116000,8,6,33
5212000,4116000,16,15,25
5213000,4116000,4,4,4
5214000,4116000,2,0,3
5215000,4116000,8,12,5
5216000,4116000,21,11,9
5217000,4116000,110,103,107
5218000,4116000,12,12,7
5219000,4116000,0,0,0
5220000,4116000,1,0,1
5221000,4116000,10,8,5
5222000,4116000,2,3,5
5223000,4116000,2,4,5
5224000,4116000,0,0,0
5225000,4116000,0,0,2
5226000,4116000,41,31,25
5227000,4116000,0,0,1
5228000,4116000,0,0,1
5229000,4116000,3,0,5
5230000,4116000,26,27,22
5231000,4116000,1,2,3
5232000,4116000,0,0,1
5233000,4116000,1,0,2
5234000,4116000,0,0,1
5235000,4116000,1,4,13
5236000,4116000,9,9,7
5237000,4116000,20,12,17
5238000,4116000,1,1,0
5239000,4116000,0,0,0
5240000,4116000,28,21,26
5241000,4116000,5,5,6
5242000,4116000,7,4,2
5243000,4116000,0,0,1
5244000,4116000,0,0,0
5245000,4116000,0,0,0
5246000,4116000,0,0,0
5247000,4116000,0,0,0
5248000,4116000,0,0,0
5249000,4116000,0,0,0
5250000,4116000,0,0,0
5251000,4116000,0,0,0
5252000,4116000,0,0,0
5253000,4116000,0,0,0
5254000,4116000,0,0,0
5255000,4116000,0,0,0
5256000,4116000,0,0,0
5257000,4116000,4,1,8
5258000,4116000,10,4,4
5259000,4116000,9,12,7
5260000,4116000,7,4,3
5261000,4116000,15,11,6
5262000,4116000,20,21,49
5263000,4116000,5,2,3
5264000,4116000,0,0,1
5265000,4116000,0,0,1
5266000,4116000,0,0,0
5267000,4116000,0,0,0
5268000,4116000,1,0,3
5269000,4116000,0,0,1
5270000,4116000,0,0,0
5271000,4116000,0,0,0
5272000,4116000,0,0,0
5273000,4116000,0,0,0
5274000,4116000,0,0,0
5275000,4116000,0,0,0
5276000,4116000,0,0,0
5277000,4116000,0,0,0
5278000,4116000,0,0,0
5279000,4116000,0,0,0
5280000,4116000,0,0,4
5281000,4116000,9,19,7
5282000,4116000,0,0,5
5283000,4116000,6,1,8
5284000,4116000,1,0,4
5285000,4116000,0,0,1
5286000,4116000,0,0,0
5287000,4116000,0,0,2
5288000,4116000,0,0,1
5289000,4116000,0,0,1
5290000,4116000,0,0,0
5291000,4116000,0,0,0
5292000,4116000,0,0,0
5293000,4116000,0,0,0
5294000,4116000,0,0,1
5295000,4116000,0,0,1
5296000,4116000,0,0,1
5297000,4116000,1,0,2
5298000,4116000,0,0,0
5299000,4116000,0,0,0
5300000,4116000,0,0,0
5301000,4116000,0,0,1
5302000,4116000,3,3,2
5303000,4116000,0,0,3
5304000,4116000,10,9,7
5305000,4116000,0,0,1
5306000,4116000,0,0,3
5307000,4116000,1,0,3
5308000,4116000,3,2,3
5309000,4116000,6,9,3
5310000,4116000,7,2,4
5311000,4116000,0,0,0
5312000,4116000,0,0,0
5313000,4116000,0,0,0
5314000,4116000,0,0,0
5315000,4116000,0,0,0
5316000,4116000,0,0,0
5317000,4116000,0,0,0
5318000,4116000,0,0,0
5319000,4116000,0,0,0
5320000,4116000,0,0,0
5321000,4116000,0,0,0
5322000,4116000,0,0,0
5323000,4116000,0,0,0
5324000,4116000,0,0,0
5325000,4116000,0,0,1
5326000,4116000,0,0,1
5327000,4116000,0,0,0
5328000,4116000,0,0,0
5329000,4116000,24,3,25
5330000,4116000,0,0,2
5129000,4117000,0,0,0
5130000,4117000,26,64,54
5131000,4117000,0,0,0
5132000,4117000,0,0,2
5133000,4117000,14,18,1
5134000,4117000,6,27,12
5135000,4117000,12,19,22
5136000,4117000,1,0,3
5137000,4117000,6,17,10
5138000,4117000,9,8,9
5139000,4117000,20,31,21
5140000,4117000,6,10,27
5141000,4117000,62,115,113
5142000,4117000,85,98,63
5143000,4117000,5,4,30
5144000,4117000,185,175,192
5145000,4117000,1,0,22
5146000,4117000,64,51,21
5147000,4117000,657,554,637
5148000,4117000,972,841,920
5149000,4117000,2059,1794,2205
5150000,4117000,3013,2693,2766
5151000,4117000,2496,2244,1913
5152000,4117000,2630,2325,3132
5153000,4117000,403,378,230
5154000,4117000,19,10,197
5155000,4117000,13,29,28
5156000,4117000,0,0,1
5157000,4117000,20,22,36
5158000,4117000,26,55,106
5159000,4117000,11,20,27
5160000,4117000,0,5,1
5161000,4117000,41,69,71
5162000,4117000,19,53,146
5163000,4117000,801,829,609
5164000,4117000,608,687,967
5165000,4117000,12,31,10
5166000,4117000,11,15,12
5167000,4117000,8,17,24
5168000,4117000,9,12,12
5169000,4117000,7,7,5
5170000,4117000,0,0,0
5171000,4117000,0,0,4
5172000,4117000,0,6,9
5173000,4117000,14,7,7
5174000,4117000,13,14,18
5175000,4117000,14,22,6
5176000,4117000,4,4,12
5177000,4117000,26,29,78
5178000,4117000,13,13,14
5179000,4117000,0,0,1
5180000,4117000,0,0,0
5181000,4117000,1,3,5
5182000,4117000,0,0,2
5183000,4117000,0,0,0
5184000,4117000,0,0,1
5185000,4117000,0,0,2
5186000,4117000,0,0,0
5187000,4117000,0,0,0
5188000,4117000,27,18,18
5189000,4117000,7,16,13
5190000,4117000,13,13,24
5191000,4117000,0,0,1
5192000,4117000,2,2,0
5193000,4117000,0,0,0
5194000,4117000,0,0,0
5195000,4117000,4,6,6
5196000,4117000,0,0,0
5197000,4117000,0,0,1
5198000,4117000,11,7,8
5199000,4117000,0,0,0
5200000,4117000,0,0,0
5201000,4117000,0,0,1
5202000,4117000,0,0,1
5203000,4117000,0,0,0
5204000,4117000,96,93,72
5205000,4117000,76,59,60
5206000,4117000,22,20,8
5207000,4117000,0,0,0
5208000,4117000,0,0,1
5209000,4117000,0,0,3
5210000,4117000,6,6,2
5211000,4117000,0,1,0
5212000,4117000,12,8,2
5213000,4117000,3,1,3
5214000,4117000,5,2,4
5215000,4117000,7,5,8
5216000,4117000,93,60,58
5217000,4117000,278,224,190
5218000,4117000,2,1,2
5219000,4117000,0,0,0
5220000,4117000,0,0,0
5221000,4117000,0,0,1
5222000,4117000,0,0,2
5223000,4117000,2,1,3
5224000,4117000,2,1,0
5225000,4117000,0,0,0
5226000,4117000,7,6,0
5227000,4117000,0,0,4
5228000,4117000,5,2,5
5229000,4117000,4,4,4
5230000,4117000,1,0,3
5231000,4117000,4,3,1
5232000,4117000,1,3,1
5233000,4117000,2,0,3
5234000,4117000,4,0,4
5235000,4117000,2,1,2
5236000,4117000,0,3,3
5237000,4117000,0,0,1
5238000,4117000,0,0,2
5239000,4117000,5,2,3
5240000,4117000,0,0,1
5241000,4117000,5,4,1
5242000,4117000,3,3,2
5243000,4117000,0,0,4
5244000,4117000,0,0,3
5245000,4117000,1,0,1
5246000,4117000,33,20,13
5247000,4117000,0,0,1
5248000,4117000,0,0,0
5249000,4117000,1,0,0
5250000,4117000,0,0,0
5251000,4117000,0,0,0
5252000,4117000,0,0,1
5253000,4117000,0,0,1
5254000,4117000,0,0,2
5255000,4117000,2,1,2
5256000,4117000,0,0,1
5257000,4117000,0,0,2
5258000,4117000,1,5,2
5259000,4117000,0,0,0
5260000,4117000,0,0,2
5261000,4117000,156,110,193
5262000,4117000,53,35,38
5263000,4117000,4,2,2
5264000,4117000,8,2,5
5265000,4117000,0,0,9
5266000,4117000,0,0,3
5267000,4117000,4,1,0
5268000,4117000,2,1,3
5269000,4117000,0,0,3
5270000,4117000,0,0,0
5271000,4117000,0,0,0
5272000,4117000,0,0,0
5273000,4117000,0,0,1
5274000,4117000,0,0,1
5275000,4117000,0,0,0
5276000,4117000,0,0,0
5277000,4117000,0,0,0
5278000,4117000,0,0,0
5279000,4117000,0,0,0
5280000,4117000,1,0,5
5281000,4117000,19,19,13
5282000,4117000,0,3,1
5283000,4117000,0,0,0
5284000,4117000,4,1,0
5285000,4117000,0,0,0
5286000,4117000,0,0,2
5287000,4117000,4,3,3
5288000,4117000,0,0,1
5289000,4117000,0,0,0
5290000,4117000,0,0,0
5291000,4117000,0,0,0
5292000,4117000,0,0,0
5293000,4117000,0,0,1
5294000,4117000,0,0,2
5295000,4117000,3,1,2
5296000,4117000,0,0,3
5297000,4117000,0,0,4
5298000,4117000,6,6,5
5299000,4117000,0,0,0
5300000,4117000,0,0,0
5301000,4117000,0,0,2
5302000,4117000,5,4,3
5303000,4117000,15,9,9
5304000,4117000,14,10,10
5305000,4117000,2,0,3
5306000,4117000,19,16,6
5307000,4117000,0,0,5
5308000,4117000,4,1,3
5309000,4117000,0,0,2
5310000,4117000,0,0,3
5311000,4117000,0,0,2
5312000,4117000,0,0,0
5313000,4117000,0,0,0
5314000,4117000,0,0,0
5315000,4117000,0,0,0
5316000,4117000,0,0,0
5317000,4117000,0,0,0
5318000,4117000,0,0,0
5319000,4117000,0,0,0
5320000,4117000,0,0,0
5321000,4117000,0,0,0
5322000,4117000,0,0,0
5323000,4117000,0,0,0
5324000,4117000,0,0,0
5325000,4117000,0,0,2
5326000,4117000,3,1,4
5327000,4117000,0,0,0
5328000,4117000,0,0,0
5329000,4117000,0,0,0
5130000,4118000,0,0,17
5131000,4118000,10,17,17
5132000,4118000,63,83,118
5133000,4118000,69,98,92
5134000,4118000,28,51,83
5135000,4118000,66,133,132
5136000,4118000,0,0,2
5137000,4118000,0,25,7
5138000,4118000,0,0,2
5139000,4118000,1,0,2
5140000,4118000,0,0,0
5141000,4118000,0,0,1
5142000,4118000,7,2,7
5143000,4118000,12,23,20
5144000,4118000,0,10,1
5145000,4118000,5,16,31
5146000,4118000,0,0,112
5147000,4118000,195,397,1071
5148000,4118000,879,1306,2274
5149000,4118000,3942,4621,3833
5150000,4118000,1670,1581,2517
5151000,4118000,1936,1684,2225
5152000,4118000,1814,1693,2011
5153000,4118000,6,3,68
5154000,4118000,0,0,0
5155000,4118000,0,0,2
5156000,4118000,11,45,64
5157000,4118000,35,92,435
5158000,4118000,22,58,44
5159000,4118000,242,366,347
5160000,4118000,54,71,65
5161000,4118000,14,18,28
5162000,4118000,19,31,23
5163000,4118000,161,326,437
5164000,4118000,126,173,201
5165000,4118000,130,197,244
5166000,4118000,75,76,93
5167000,4118000,9,12,5
5168000,4118000,3,13,17
5169000,4118000,0,0,1
5170000,4118000,19,22,3
5171000,4118000,34,34,25
5172000,4118000,76,73,31
5173000,4118000,32,56,60
5174000,4118000,67,67,62
5175000,4118000,18,19,41
5176000,4118000,11,5,17
5177000,4118000,137,132,72
5178000,4118000,0,0,0
5179000,4118000,0,0,0
5180000,4118000,0,0,2
5181000,4118000,7,5,2
5182000,4118000,1,0,3
5183000,4118000,9,1,8
5184000,4118000,0,0,3
5185000,4118000,2,6,3
5186000,4118000,0,0,0
5187000,4118000,8,8,0
5188000,4118000,87,80,80
5189000,4118000,10,5,2
5190000,4118000,0,0,0
5191000,4118000,16,10,6
5192000,4118000,23,4,7
5193000,4118000,3,0,2
5194000,4118000,0,0,1
5195000,4118000,0,0,0
5196000,4118000,0,0,0
5197000,4118000,0,0,0
5198000,4118000,0,0,0
5199000,4118000,0,0,0
5200000,4118000,0,0,0
5201000,4118000,4,3,1
5202000,4118000,1,5,13
5203000,4118000,173,142,84
5204000,4118000,284,254,293
5205000,4118000,5,3,6
5206000,4118000,0,0,1
5207000,4118000,0,0,1
5208000,4118000,1,1,1
5209000,4118000,0,0,1
5210000,4118000,0,0,2
5211000,4118000,0,0,1
5212000,4118000,2,0,7
5213000,4118000,3,0,2
5214000,4118000,0,0,0
5215000,4118000,0,0,3
5216000,4118000,8,5,4
5217000,4118000,19,17,20
5218000,4118000,9,8,8
5219000,4118000,0,0,2
5220000,4118000,0,0,0
5221000,4118000,0,0,0
5222000,4118000,1,4,6
5223000,4118000,2,6,120
5224000,4118000,271,211,118
5225000,4118000,64,53,9
5226000,4118000,17,12,18
5227000,4118000,3,4,3
5228000,4118000,1,4,2
5229000,4118000,79,62,52
5230000,4118000,9,5,3
5231000,4118000,4,4,7
5232000,4118000,0,1,3
5233000,4118000,5,2,3
5234000,4118000,0,0,0
5235000,4118000,0,0,0
5236000,4118000,4,13,6
5237000,4118000,0,0,0
5238000,4118000,0,0,0
5239000,4118000,5,8,12
5240000,4118000,1,6,6
5241000,4118000,7,5,3
5242000,4118000,10,17,12
5243000,4118000,12,8,8
5244000,4118000,2,1,5
5245000,4118000,1,0,1
5246000,4118000,3,1,15
5247000,4118000,0,0,0
5248000,4118000,0,0,0
5249000,4118000,0,0,0
5250000,4118000,0,0,0
5251000,4118000,0,0,0
5252000,4118000,0,0,1
5253000,4118000,1,0,2
5254000,4118000,1,0,3
5255000,4118000,4,4,1
5256000,4118000,8,6,4
5257000,4118000,9,7,3
5258000,4118000,0,0,2
5259000,4118000,0,0,2
5260000,4118000,10,8,4
5261000,4118000,14,12,56
5262000,4118000,287,305,120
5263000,4118000,2,2,1
5264000,4118000,0,0,14
5265000,4118000,17,11,14
5266000,4118000,4,8,2
5267000,4118000,1,5,3
5268000,4118000,1,2,2
5269000,4118000,0,0,2
5270000,4118000,0,0,0
5271000,4118000,0,0,0
5272000,4118000,0,0,0
5273000,4118000,3,1,2
5274000,4118000,2,0,2
5275000,4118000,0,0,0
5276000,4118000,0,0,0
5277000,4118000,0,0,0
5278000,4118000,0,0,0
