"x","y","maakond","registreeriti","loomad"
422563,6463321,"saare maakond","2020","eluskala"
493808,6536281,"lääne maakond","2020","munakana"
631997,6584560,"lääne-viru maakond","2020",""
535812,6578484,"harju maakond","2020","mesilane"
519746,6562170,"harju maakond","2020","hobune"
398477,6464986,"saare maakond","2020",""
446178,6522511,"hiiu maakond","2020","veis"
542170,6581799,"harju maakond","2020","kass;koer"
541247,6536575,"rapla maakond","2020","hobune"
528929,6606896,"harju maakond","2020","mesilane"
494598,6523335,"lääne maakond","2020","hobune;kits;lammas"
669175,6546256,"jõgeva maakond","2020","veis"
520151,6570329,"harju maakond","2020","munakana"
565384,6530080,"järva maakond","2020","mesilane"
563445,6530080,"järva maakond","2020","mesilane"
527236,6590109,"harju maakond","2020","lammas"
538619,6534968,"rapla maakond","2020","hani;kuulik;lammas;munakana;vutt"
568551,6588138,"harju maakond","2020","hobune"
440692,6496165,"saare maakond","2020",""
441824,6479521,"saare maakond","2020","veis"
461548,6539082,"lääne maakond","2020","veis"
441160,6529052,"hiiu maakond","2020","veis"
440915,6531209,"hiiu maakond","2020","veis"
555122,6519352,"rapla maakond","2020","mesilane"
553310,6519804,"rapla maakond","2020","mesilane"
550397,6595752,"harju maakond","2020","mesilane"
418818,6495430,"saare maakond","2020","lammas"
538675,6585185,"harju maakond","2020","kass;koer"
537066,6531476,"rapla maakond","2020","veis"
509035,6563518,"harju maakond","2020","lammas"
540296,6540731,"rapla maakond","2020","lammas"
562801,6527817,"järva maakond","2020","mesilane"
500225,6548298,"lääne maakond","2020","mesilane"
498680,6548759,"lääne maakond","2020","mesilane"
563707,6525779,"järva maakond","2020","mesilane"
573404,6576257,"harju maakond","2020","kaamel;kits"
628880,6602777,"lääne-viru maakond","2020","veis"
632523,6582058,"lääne-viru maakond","2020","mesilane"
397568,6468264,"saare maakond","2020","veis"
620415,6559522,"lääne-viru maakond","2020","mesilane"
540796,6589349,"harju maakond","2020","mesilane"
421659,6477081,"saare maakond","2020","veis"
661345,6534194,"jõgeva maakond","2020","kalkun;lammas;munakana"
576302,6564379,"harju maakond","2020","munakana;part"
457017,6482942,"saare maakond","2020","veis"
457000,6482952,"saare maakond","2020","veis"
399426,6462708,"saare maakond","2020","veis"
399347,6462675,"saare maakond","2020","veis"
539343,6577835,"harju maakond","2020",""
628901,6602808,"lääne-viru maakond","2020","veis"
523977,6574873,"harju maakond","2020","kass;koer"
509161,6564020,"harju maakond","2020","mesilane"
700891.1,6567166.26,"ida-viru maakond","2020","lammas;veis"
660038,6542196,"lääne-viru maakond","2020","mesilane"
559402,6569432,"harju maakond","2020","lammas"
591442,6536481,"järva maakond","2020","hobune"
413972,6474989,"saare maakond","2020","lammas"
424253,6482555,"saare maakond","2020","mesilane"
455039,6406317,"saare maakond","2020","veis"
453952,6406344,"saare maakond","2020","lammas"
398407,6458501,"saare maakond","2020","veis"
401188,6486105,"saare maakond","2020","lammas;veis"
403822,6490185,"saare maakond","2020","veis"
379367,6469773,"saare maakond","2020","veis"
397677,6458228,"saare maakond","2020","veis"
403376,6486603,"saare maakond","2020","lammas"
403857,6490158,"saare maakond","2020","lammas"
730292,6589902,"ida-viru maakond","2020","mesilane"
516026,6579400,"harju maakond","2020","lammas"
661275,6540053,"jõgeva maakond","2020","veis"
578947,6564531,"harju maakond","2020","lammas;veis"
562702,6584718,"harju maakond","2020","mesilane"
607956,6586282,"lääne-viru maakond","2020","mesilane"
606714,6590329,"lääne-viru maakond","2020","mesilane"
414971,6477128,"saare maakond","2020","veis"
583099,6597459,"harju maakond","2020","veis"
508030,6568911,"harju maakond","2020","hobune"
691897,6572798,"ida-viru maakond","2020","munakana"
682132,6591086,"ida-viru maakond","2020","munakana;veis"
431079,6463367,"saare maakond","2020","mesilane"
494649,6567797,"harju maakond","2020","mesilane"
491544,6565910,"harju maakond","2020","mesilane"
412417,6515999,"hiiu maakond","2020","mesilane"
490344,6533522,"lääne maakond","2020","lammas"
626064,6563144,"lääne-viru maakond","2020","lammas"
450732,6478009,"saare maakond","2020","veis"
450860,6477792,"saare maakond","2020","veis"
450929,6477297,"saare maakond","2020","veis"
547786,6584482,"harju maakond","2020","kass;koer"
466661,6541972,"lääne maakond","2020","mesilane"
469944,6540835,"lääne maakond","2020","mesilane"
622726,6579763,"lääne-viru maakond","2020","munakana"
502305,6546251,"lääne maakond","2020",""
550932,6552012,"rapla maakond","2020","munakana"
433319,6529509,"hiiu maakond","2020",""
552290,6589438,"harju maakond","2020","lammas"
409340,6534952,"hiiu maakond","2020",""
430755,6460111,"saare maakond","2020","mesilane"
430262,6461454,"saare maakond","2020","mesilane"
654233,6600249,"lääne-viru maakond","2020","mesilane"
654245,6600303,"lääne-viru maakond","2020","mesilane"
428773,6495606,"saare maakond","2020","mesilane"
427436,6492270,"saare maakond","2020","lammas"
632795,6564357,"lääne-viru maakond","2020","lammas"
544095,6576425,"harju maakond","2020",""
432741,6496469,"saare maakond","2020","lammas"
541404,6540105,"rapla maakond","2020",""
544218,6588534,"harju maakond","2020","kass;koer"
629198,6523287,"jõgeva maakond","2020","mesilane"
480682,6529363,"lääne maakond","2020","mesilane"
514581,6581504,"harju maakond","2020","munakana"
477375,6492183,"pärnu maakond","2020","veis"
541035,6563274,"rapla maakond","2020","hobune"
660961,6592426,"lääne-viru maakond","2020","kass;koer"
474982,6525435,"lääne maakond","2020","hani;munakana;parlkana"
547971,6535464,"rapla maakond","2020","lammas"
403797,6530257,"hiiu maakond","2020","veis"
404467,6487076,"saare maakond","2020","mesilane"
403751,6485231,"saare maakond","2020","mesilane"
404722,6488966,"saare maakond","2020","mesilane"
418075,6481012,"saare maakond","2020","hobune;kits;lammas;uluk;veis"
644861,6555470,"lääne-viru maakond","2020","mesilane"
454857,6405957,"saare maakond","2020","lammas"
506729,6573610,"harju maakond","2020","lammas"
564360,6559774,"harju maakond","2020","mesilane"
480809,6522163,"lääne maakond","2020","munakana"
522509,6583272,"harju maakond","2020","veis"
521580,6581869,"harju maakond","2020","veis"
379017,6486387,"saare maakond","2020","veis"
523975,6574873,"harju maakond","2020","kass;koer"
520675,6585456,"harju maakond","2020","veis"
382303,6460045,"saare maakond","2020",""
474297,6523026,"lääne maakond","2020","kuulik;munakana;vutt"
533157,6573593,"harju maakond","2020","lammas"
533591,6573812,"harju maakond","2020","lammas"
602626,6601344,"lääne-viru maakond","2020","mesilane"
423820,6457904,"saare maakond","2020","lammas"
441297,6523472,"hiiu maakond","2020","veis"
519791,6552051,"harju maakond","2020","lammas"
542170,6581796,"harju maakond","2020",""
576316,6564350,"harju maakond","2020","kits"
552922,6580895,"harju maakond","2020","mesilane"
649503,6548393,"lääne-viru maakond","2020",""
622633,6543808,"lääne-viru maakond","2020",""
695493,6593726,"ida-viru maakond","2020","mesilane"
641435,6549686,"lääne-viru maakond","2020",""
626333,6580917,"lääne-viru maakond","2020",""
633381,6583157,"lääne-viru maakond","2020",""
622143,6579982,"lääne-viru maakond","2020",""
622141,6579983,"lääne-viru maakond","2020",""
492931,6568834,"harju maakond","2020","hobune"
623775,6574719,"lääne-viru maakond","2020",""
624988,6572351,"lääne-viru maakond","2020",""
624988,6572347,"lääne-viru maakond","2020",""
618154,6531744,"järva maakond","2020",""
633172,6535303,"lääne-viru maakond","2020",""
440907,6531180,"hiiu maakond","2020","veis"
625200,6571976,"lääne-viru maakond","2020",""
462062,6492128,"saare maakond","2020","veis"
652083,6579103,"lääne-viru maakond","2020",""
629478,6572633,"lääne-viru maakond","2020",""
613253,6534199,"järva maakond","2020",""
619431,6573979,"lääne-viru maakond","2020",""
623279,6550010,"lääne-viru maakond","2020","mesilane"
626946,6553760,"lääne-viru maakond","2020",""
472406,6523065,"lääne maakond","2020","veis"
554902,6574092,"harju maakond","2020","hobune;mesilane"
441115,6469838,"saare maakond","2020","mesilane"
530434,6580425,"harju maakond","2020","veis"
386945,6433782,"saare maakond","2020","lammas;veis"
601196,6617577,"harju maakond","2020","lammas"
434181,6486574,"saare maakond","2020",""
448485,6495325,"saare maakond","2020",""
447890,6495164,"saare maakond","2020",""
383882,6482802,"saare maakond","2020",""
402316,6477520,"saare maakond","2020",""
383863,6482795,"saare maakond","2020",""
415060,6493947,"saare maakond","2020","veis"
523106,6580808,"harju maakond","2020","veis"
416027,6494140,"saare maakond","2020","veis"
416381,6499460,"saare maakond","2020","veis"
416653,6498842,"saare maakond","2020","veis"
507823,6535185,"rapla maakond","2020","veis"
547936,6558435,"rapla maakond","2020","mesilane"
636066,6560251,"lääne-viru maakond","2020","mesilane"
622482,6535333,"järva maakond","2020","mesilane"
547678,6555144,"rapla maakond","2020","hani;kuulik;lammas;part"
434387,6486992,"saare maakond","2020",""
437628,6493123,"saare maakond","2020",""
437800.72,6493712.9,"saare maakond","2020","lammas"
566283,6571710,"harju maakond","2020","hobune;kits;munakana"
399411,6463201,"saare maakond","2020",""
514499,6566089,"harju maakond","2020","lammas"
439042,6496281,"saare maakond","2020","veis"
573949,6570670,"harju maakond","2020","hani;kits;lammas;munakana;vutt"
442432,6490279,"saare maakond","2020",""
497019,6523961,"lääne maakond","2020","kits;kuulik;munakana"
496956,6523919,"lääne maakond","2020","mesilane"
418075,6481250,"saare maakond","2020","mesilane"
385932,6461687,"saare maakond","2020",""
385714,6461907,"saare maakond","2020",""
384018,6463551,"saare maakond","2020",""
386316,6470464,"saare maakond","2020",""
386322,6470509,"saare maakond","2020",""
385716,6461927,"saare maakond","2020",""
417561,6499015,"saare maakond","2020",""
539215,6581898,"harju maakond","2020",""
590339,6597906,"harju maakond","2020","kits;lammas;munakana"
577412,6581874,"harju maakond","2020",""
579742,6592494,"harju maakond","2020","kits"
548716,6590262,"harju maakond","2020","kits;lammas;siga;veis"
550238,6590910,"harju maakond","2020","kass;koer"
607430,6566730,"lääne-viru maakond","2020","lammas"
608167,6568042,"lääne-viru maakond","2020","munakana"
434211,6486630,"saare maakond","2020","veis"
423336,6463515,"saare maakond","2020","hobune"
618490,6538040,"järva maakond","2020","hobune"
401626,6461921,"saare maakond","2020",""
685445,6588200,"ida-viru maakond","2020",""
538296,6586165,"harju maakond","2020","kass;koer"
432959,6540037,"hiiu maakond","2020","mesilane"
437772,6493084,"saare maakond","2020",""
730960,6588975,"ida-viru maakond","2020","hobune;kits;kuulik;lammas;munakana"
614853,6553950,"lääne-viru maakond","2020","mesilane"
412897,6458692,"saare maakond","2020","mesilane"
569622,6525531,"järva maakond","2020","mesilane"
384335,6456141,"saare maakond","2020","mesilane"
542810,6555718,"rapla maakond","2020","mesilane"
634385,6579984,"lääne-viru maakond","2020","mesilane"
613165,6589861,"lääne-viru maakond","2020","mesilane"
615192,6596121,"lääne-viru maakond","2020","mesilane"
584273,6521141,"järva maakond","2020","mesilane"
516682,6578672,"harju maakond","2020","mesilane"
645370,6556078,"lääne-viru maakond","2020","mesilane"
475280,6521832,"lääne maakond","2020","mesilane"
506297,6576940,"harju maakond","2020","mesilane"
605233,6524448,"järva maakond","2020","mesilane"
386083,6481722,"saare maakond","2020",""
572673,6546990,"harju maakond","2020","mesilane"
641682,6577523,"lääne-viru maakond","2020","mesilane"
569359,6548348,"harju maakond","2020","mesilane"
565485,6547268,"rapla maakond","2020","mesilane"
566145,6552540,"harju maakond","2020","mesilane"
598696,6546110,"järva maakond","2020","mesilane"
407814,6471996,"saare maakond","2020","veis"
629993,6555055,"lääne-viru maakond","2020","lammas"
630765,6577657,"lääne-viru maakond","2020",""
637086,6588042,"lääne-viru maakond","2020",""
619428,6583528,"lääne-viru maakond","2020","veis"
508126,6565355,"harju maakond","2020","mesilane"
600934,6535708,"järva maakond","2020","veis"
606276,6566706,"lääne-viru maakond","2020","mesilane"
542348,6568836,"harju maakond","2020","mesilane"
476297,6521312,"lääne maakond","2020","veis"
611750,6606662,"lääne-viru maakond","2020","mesilane"
416013,6536161,"hiiu maakond","2020","lammas"
598500,6525974,"järva maakond","2020","kits;lammas"
481557,6541713,"lääne maakond","2020","mesilane"
651596,6565566,"lääne-viru maakond","2020","mesilane"
550216,6594712,"harju maakond","2020","mesilane"
517857,6536210,"rapla maakond","2020","mesilane"
516933,6528201,"rapla maakond","2020","mesilane"
517197,6528253,"rapla maakond","2020","mesilane"
420071,6455159,"saare maakond","2020","mesilane"
525819,6588194,"harju maakond","2020","mesilane"
568439,6533439,"rapla maakond","2020","mesilane"
708182,6587627,"ida-viru maakond","2020","mesilane"
438319,6495733,"saare maakond","2020",""
401082,6483075,"saare maakond","2020","lammas"
442434,6490230,"saare maakond","2020","lammas"
384808,6460945,"saare maakond","2020","lammas"
401048,6483066,"saare maakond","2020","lammas"
548717,6590258,"harju maakond","2020","kits;lammas;siga;veis"
518586,6572629,"harju maakond","2020","kass;koer"
635590,6579320,"lääne-viru maakond","2020","mesilane"
404548,6454878,"saare maakond","2020",""
551788,6555618,"rapla maakond","2020","lammas;munakana"
549324,6591036,"harju maakond","2020","kass;koer"
539243,6590876,"harju maakond","2020","kass;koer"
438966,6496108,"saare maakond","2020","kits;lammas"
537084,6581022,"harju maakond","2020",""
427005,6487873,"saare maakond","2020","kass;koer"
575740,6556620,"harju maakond","2020","kits"
633615,6568073,"lääne-viru maakond","2020",""
551031,6578922,"harju maakond","2020",""
599888,6542849,"järva maakond","2020","veis"
580774,6520824,"järva maakond","2020",""
432476,6536551,"hiiu maakond","2020","lammas"
539427,6543535,"rapla maakond","2020","hani;kalkun;kits;lammas;munakana"
434164,6469197,"saare maakond","2020",""
434176,6469201,"saare maakond","2020",""
434174,6469214,"saare maakond","2020",""
396738,6481744,"saare maakond","2020","lammas"
646858,6527129,"jõgeva maakond","2020","veis"
561442,6529951,"rapla maakond","2020",""
460415,6495373,"saare maakond","2020","veis"
401432,6462046,"saare maakond","2020","veis"
442556,6490200,"saare maakond","2020",""
520716,6563186,"harju maakond","2020","kass;koer"
567964,6582859,"harju maakond","2020","kass;koer"
407810,6471980,"saare maakond","2020","veis"
397558,6468290,"saare maakond","2020","veis"
414976,6477135,"saare maakond","2020","veis"
547144,6528605,"rapla maakond","2020",""
538379,6585614,"harju maakond","2020","kass;koer"
631355,6525793,"jõgeva maakond","2021","veis"
481793,6565355,"lääne maakond","2021","lammas"
444554,6488655,"saare maakond","2021","lammas"
547929,6584571,"harju maakond","2021","vutt"
596709,6596828,"harju maakond","2021","munakana"
522891,6574503,"harju maakond","2021","kass;koer"
402818,6471998,"saare maakond","2021","hobune"
612116,6531993,"järva maakond","2021","hani;hobune;kalkun;kits;kuulik;lammas;munakana;parlkana;part;siga;veis;vutt"
567216,6581744,"harju maakond","2021","koer"
460475,6495224,"saare maakond","2021","veis"
436789,6465627,"saare maakond","2021","veis"
549689,6591180,"harju maakond","2021","kass;koer"
577823,6538970,"järva maakond","2021","lammas"
590777,6530442,"järva maakond","2021","munakana"
542653,6560151,"rapla maakond","2021","munakana"
650388,6531261,"jõgeva maakond","2021","kits;kuulik;munakana;vutt"
559260,6566819,"harju maakond","2021",""
458737,6492378,"saare maakond","2021","mesilane"
555576,6579150,"harju maakond","2021","lammas"
655629,6544854,"lääne-viru maakond","2021","veis"
519062,6522725,"rapla maakond","2021",""
519062,6522724,"rapla maakond","2021","kass;koer"
519066,6522730,"rapla maakond","2021",""
528411,6526753,"rapla maakond","2021",""
704221,6589685,"ida-viru maakond","2021",""
444101,6485172,"saare maakond","2021","lammas;munakana"
519118,6537238,"rapla maakond","2021",""
515716,6528704,"rapla maakond","2021","alpaka;eesel;faasan;hani;hobune;kits;kuulik;lammas;munakana;part"
544078,6589322,"harju maakond","2021",""
505322,6581415,"harju maakond","2021","mesilane"
639116,6596193,"lääne-viru maakond","2021","mesilane"
443627,6483978,"saare maakond","2021","veis"
525076,6531169,"rapla maakond","2021","kass;koer"
577681,6552084,"harju maakond","2021",""
524190,6585685,"harju maakond","2021","alpaka;hobune"
384903,6426634,"saare maakond","2021","veis"
442435,6490248,"saare maakond","2021",""
621793,6603459,"lääne-viru maakond","2021","lammas;veis"
649049,6560182,"lääne-viru maakond","2021","munakana"
618727,6599393,"lääne-viru maakond","2021","hobune;munakana;parlkana;part"
578159,6572482,"harju maakond","2021","munakana"
515206,6562575,"harju maakond","2021","munakana"
549186,6591455,"harju maakond","2021","munakana"
557597,6542327,"rapla maakond","2021","mesilane;part"
525165,6591815,"harju maakond","2021","munakana;vutt"
473561,6525447,"lääne maakond","2021","munakana"
550360,6580406,"harju maakond","2021",""
548478,6539670,"rapla maakond","2021","munakana"
479688,6547152,"lääne maakond","2021","mesilane"
647259,6597646,"lääne-viru maakond","2021","broiler;kalkun;kuulik;munakana"
402426,6473266,"saare maakond","2021","munakana"
531759,6525470,"rapla maakond","2021","lammas"
613465,6582995,"lääne-viru maakond","2021","kuulik;munakana;part"
582299,6586430,"harju maakond","2021","munakana"
557205,6583635,"harju maakond","2021","munakana"
549784,6580394,"harju maakond","2021","kass;koer"
549954,6591548,"harju maakond","2021","munakana"
634260,6603279,"lääne-viru maakond","2021","vutt"
533170,6580453,"harju maakond","2021","munakana"
547383,6595607,"harju maakond","2021","munakana"
546497,6598313,"harju maakond","2021","munakana"
525001,6590361,"harju maakond","2021","munakana"
530624,6584585,"harju maakond","2021","munakana"
666606,6582669,"ida-viru maakond","2021","munakana"
688911,6558090,"ida-viru maakond","2021","lammas;mesilane;veis"
510457,6575619,"harju maakond","2021","munakana"
568358,6553384,"harju maakond","2021","lammas"
394573,6448370,"saare maakond","2021","lammas;mesilane"
524118,6574541,"harju maakond","2021",""
545764,6598638,"harju maakond","2021","munakana;vutt"
547331,6536316,"rapla maakond","2021","mesilane"
528996,6535153,"rapla maakond","2021","kits;munakana"
559093,6561879,"harju maakond","2021","munakana"
542787,6589432,"harju maakond","2021","kass;koer"
551253,6567690,"harju maakond","2021","munakana"
603252,6528211,"järva maakond","2021","lammas"
581153,6519064,"järva maakond","2021",""
636044,6599185,"lääne-viru maakond","2021","hani;munakana"
525049,6561593,"harju maakond","2021","hobune"
544738,6555855,"rapla maakond","2021","munakana"
544749,6555780,"rapla maakond","2021","vutt"
536284,6583566,"harju maakond","2021","munakana"
507892,6565505,"harju maakond","2021","munakana;vutt"
572727,6565905,"harju maakond","2021","mesilane"
475450,6542646,"lääne maakond","2021","munakana"
540886,6588128,"harju maakond","2021","kass;koer"
652983,6561126,"lääne-viru maakond","2021","mesilane"
574408,6586782,"harju maakond","2021","lammas"
447889,6484298,"saare maakond","2021","mesilane"
538296,6587617,"harju maakond","2021","kass;koer"
624920,6568813,"lääne-viru maakond","2021","munakana"
406555,6492485,"saare maakond","2021","munakana"
529300,6584093,"harju maakond","2021","veis"
536064,6532391,"rapla maakond","2021","hobune"
563606,6590501,"harju maakond","2021",""
573163,6534760,"rapla maakond","2021","munakana"
545918,6588004,"harju maakond","2021",""
619459,6571041,"lääne-viru maakond","2021","mesilane"
620120,6564088,"lääne-viru maakond","2021","munakana"
475572,6520777,"lääne maakond","2021","mesilane"
548726,6590264,"harju maakond","2021",""
406300,6533548,"hiiu maakond","2021","munakana"
544397,6534340,"rapla maakond","2021","kits"
544399,6534340,"rapla maakond","2021","munakana"
639055,6596224,"lääne-viru maakond","2021","kalkun;munakana"
414851,6536729,"hiiu maakond","2021","kuulik;lammas"
392066,6428335,"saare maakond","2021","vikerforell"
562675,6588090,"harju maakond","2021",""
545930,6588003,"harju maakond","2021",""
636986,6582366,"lääne-viru maakond","2021","hobune"
473142,6506683,"pärnu maakond","2021","veis"
574109,6590757,"harju maakond","2021","mesilane"
591085,6579655,"harju maakond","2021","mesilane"
581089,6580058,"harju maakond","2021","mesilane"
568699,6556332,"harju maakond","2021","munakana"
505445,6527297,"lääne maakond","2021","munakana"
489818,6533258,"lääne maakond","2021","mesilane"
503668,6525123,"lääne maakond","2021","mesilane"
498423,6526362,"lääne maakond","2021","munakana"
602971,6536486,"järva maakond","2021","mesilane"
600645,6540920,"järva maakond","2021","mesilane"
545997,6561990,"rapla maakond","2021","mesilane"
609368,6532783,"järva maakond","2021","munakana"
693260,6584734,"ida-viru maakond","2021","munakana"
516526,6561779,"harju maakond","2021","mesilane"
537223,6574732,"harju maakond","2021","mesilane"
545908,6588001,"harju maakond","2021",""
549901,6572293,"harju maakond","2021","munakana"
414627,6541211,"hiiu maakond","2021","mesilane"
389918,6450304,"saare maakond","2021","hobune;lammas;veis"
510231,6575741,"harju maakond","2021","munakana"
729486,6598254,"ida-viru maakond","2021",""
555560,6589923,"harju maakond","2021",""
499957,6562826,"harju maakond","2021","mesilane"
412329,6448025,"saare maakond","2021","hani;lammas;munakana;veis"
580396,6595384,"harju maakond","2021","munakana"
555556,6589928,"harju maakond","2021","kass;koer"
401632,6461943,"saare maakond","2021",""
399323,6463024,"saare maakond","2021",""
514548,6578547,"harju maakond","2021","hani;munakana;vutt"
401139,6482997,"saare maakond","2021","hani;kalkun;kits;munakana;part"
429232,6540214,"hiiu maakond","2021","hobune"
412328,6448020,"saare maakond","2021",""
420362,6512350,"hiiu maakond","2021",""
596409,6568739,"lääne-viru maakond","2021","mesilane"
423844,6457902,"saare maakond","2021","lammas"
423820,6457910,"saare maakond","2021","lammas"
548964,6536625,"rapla maakond","2021","mesilane"
630469,6531743,"lääne-viru maakond","2021","mesilane"
402854,6471994,"saare maakond","2021","hobune"
416595,6466115,"saare maakond","2021","veis"
414503,6465386,"saare maakond","2021","veis"
670957,6544125,"jõgeva maakond","2021","veis"
729472,6598240,"ida-viru maakond","2021",""
617727,6554441,"lääne-viru maakond","2021","mesilane"
508175,6533727,"rapla maakond","2021","veis"
508175,6533727,"rapla maakond","2021","veis"
508175,6533727,"rapla maakond","2021",""
505263,6577569,"harju maakond","2021",""
674501.22,6518705.59,"jõgeva maakond","2021","mesilane"
612639.97,6594870.76,"lääne-viru maakond","2021","munakana"
394191.21,6468744.14,"saare maakond","2021","mesilane"
394300.11,6481096.46,"saare maakond","2021",""
419721.27,6521295.06,"hiiu maakond","2021","mesilane"
394307.67,6481313.51,"saare maakond","2021","lammas;veis"
394307.67,6481313.51,"saare maakond","2021","lammas"
524761.37,6579538.91,"harju maakond","2021","mesilane"
548113.77,6594447.38,"harju maakond","2021","mesilane"
632109.57,6596325.8,"lääne-viru maakond","2021","mesilane"
523898.91,6561304.86,"harju maakond","2021","mesilane"
548844.33,6591131.53,"harju maakond","2021","mesilane"
638972.63,6596486.42,"lääne-viru maakond","2021","lammas"
636879.16,6582375.42,"lääne-viru maakond","2021","hobune"
394300.11,6481096.46,"saare maakond","2021","jaanalind;kits;munakana"
624625.82,6538218.16,"lääne-viru maakond","2021","munakana"
514597.12,6575986.62,"harju maakond","2021","munakana"
447122,6484932.03,"saare maakond","2021","munakana"
652670.92,6580732.41,"lääne-viru maakond","2021","munakana"
560760.5,6572625.29,"harju maakond","2021","munakana"
540530.55,6581681.92,"harju maakond","2021","mesilane"
678981.61,6591784.78,"ida-viru maakond","2021","mesilane"
672668.39,6584982.03,"ida-viru maakond","2021","mesilane"
469211.64,6515147.27,"lääne maakond","2021","mesilane"
391101.95,6430315.24,"saare maakond","2021","veis"
472640.6,6525326.45,"lääne maakond","2021","munakana;vutt"
562546.53,6539599.97,"rapla maakond","2021","munakana"
631585.1,6528690.86,"jõgeva maakond","2021","mesilane"
413148.23,6462838.14,"saare maakond","2021","veis"
569016.47,6523656.19,"järva maakond","2021","mesilane"
613475.48,6575648.05,"lääne-viru maakond","2021","veis"
569583.16,6521219.22,"järva maakond","2021","mesilane"
615971.07,6587080.73,"lääne-viru maakond","2021","veis"
545823.76,6550849.62,"rapla maakond","2021","mesilane"
426438.01,6485735.04,"saare maakond","2021","mesilane"
554270.43,6584985.12,"harju maakond","2021","mesilane"
695009.74,6580169.58,"ida-viru maakond","2021","mesilane"
560433.32,6561815.66,"harju maakond","2021","munakana"
531301.99,6587817.32,"harju maakond","2021","mesilane"
384267.93,6427494.15,"saare maakond","2021","mesilane"
636642.02,6555722.96,"lääne-viru maakond","2021","veis"
469364.32,6515639.9,"lääne maakond","2021","veis"
442211,6493980.56,"saare maakond","2021","mesilane"
479067.21,6525901.34,"lääne maakond","2021","hobune"
476419.63,6529055.74,"lääne maakond","2021","mesilane"
410768.93,6473320.14,"saare maakond","2021","mesilane"
423223.52,6493055.37,"saare maakond","2021","mesilane"
642723.07,6590915.39,"lääne-viru maakond","2021","mesilane"
443373.07,6479352.94,"saare maakond","2021","mesilane"
527077.34,6526423.51,"rapla maakond","2021","mesilane"
514883.26,6524822.47,"rapla maakond","2021","mesilane"
421875.24,6462821.16,"saare maakond","2021","mesilane"
642022.27,6590795.83,"lääne-viru maakond","2021","veis"
630315.87,6572399.33,"lääne-viru maakond","2021","mesilane"
601947.85,6555607.82,"järva maakond","2021","mesilane"
521768.6,6562786.89,"harju maakond","2021","mesilane"
538719.45,6578188.31,"harju maakond","2021","hobune"
672211.3,6533442.52,"jõgeva maakond","2021","mesilane"
628196.28,6577951.43,"lääne-viru maakond","2021","mesilane"
605400.05,6602105.14,"lääne-viru maakond","2021","hobune"
415367.95,6462703.01,"saare maakond","2021","veis"
416309.12,6466497.65,"saare maakond","2021","veis"
416622.96,6468452.99,"saare maakond","2021",""
416026.84,6466661.23,"saare maakond","2021","veis"
416117.32,6462323.25,"saare maakond","2021","veis"
415695.05,6456274.44,"saare maakond","2021",""
453790.55,6500044.55,"saare maakond","2021","mesilane"
701958.77,6589623.56,"ida-viru maakond","2021","mesilane"
525981.24,6562083.31,"harju maakond","2021","kits"
532920.41,6582916.11,"harju maakond","2021","veis"
646687.14,6529438,"jõgeva maakond","2021","mesilane"
650485.2,6527372.91,"jõgeva maakond","2021","mesilane"
653378.58,6521443.57,"jõgeva maakond","2021","mesilane"
639296.17,6518519.67,"jõgeva maakond","2021","mesilane"
652213.5,6528115.62,"jõgeva maakond","2021","mesilane"
654109.23,6524010.47,"jõgeva maakond","2021","mesilane"
412727.08,6459975.83,"saare maakond","2021","mesilane"
516276.07,6578782.93,"harju maakond","2021","mesilane"
685184.16,6575272.72,"ida-viru maakond","2021","hobune"
550941,6596625,"harju maakond","2021","kass;pisinariline"
730274.62,6590007.28,"ida-viru maakond","2021","mesilane"
611751.65,6570586.78,"lääne-viru maakond","2021","mesilane"
530755.95,6569304.8,"harju maakond","2021","mesilane"
645769.6,6557889.84,"lääne-viru maakond","2021","mesilane"
690662.47,6574327.76,"ida-viru maakond","2021","hani;mesilane;munakana"
476854.44,6527651.75,"lääne maakond","2021","kass;koer;pisinariline"
540579.99,6592627.9,"harju maakond","2021","kass;koer;pisinariline"
531342.65,6524659.91,"rapla maakond","2021",""
528017.77,6527270.29,"rapla maakond","2021",""
526795.66,6523257.62,"rapla maakond","2021",""
625627.41,6539256.74,"lääne-viru maakond","2021","mesilane"
628721.51,6548958.34,"lääne-viru maakond","2021","mesilane"
623247.55,6560304.97,"lääne-viru maakond","2021","mesilane"
637068.12,6536617.09,"lääne-viru maakond","2021","mesilane"
631418.19,6548768.15,"lääne-viru maakond","2021","mesilane"
635488.72,6547289.71,"lääne-viru maakond","2021","mesilane"
634478.81,6560162.58,"lääne-viru maakond","2021","mesilane"
630239.16,6558817.45,"lääne-viru maakond","2021","mesilane"
631834.62,6555405.73,"lääne-viru maakond","2021","mesilane"
627760.48,6560863.75,"lääne-viru maakond","2021","mesilane"
634377.22,6562441.79,"lääne-viru maakond","2021","mesilane"
625961.57,6563195.15,"lääne-viru maakond","2021","mesilane"
631113.15,6565524.6,"lääne-viru maakond","2021","mesilane"
635058.07,6566096.57,"lääne-viru maakond","2021","mesilane"
561292.16,6589623.32,"harju maakond","2021","koer"
552829.29,6592884.59,"harju maakond","2021","mesilane"
526196.41,6545191.29,"rapla maakond","2021","mesilane"
520982.84,6584495.51,"harju maakond","2021","mesilane"
444227.11,6481595.17,"saare maakond","2021","mesilane"
