"lon","lat","nädalapäev","sündmus","koht","kahjusumma"
538500,6590500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
658000,6469000,"Kolmapäev","vandalism","avalik_koht","0-499"
542000,6588500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
548500,6589500,"Laupäev","vandalism","avalik_koht,kauplus","0-499"
545000,6588000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","500-4999"
540500,6590500,"Teisipäev","avaliku_korra_rikkumine,vandalism","avalik_koht,trepikoda_koridor","0-499"
542000,6588500,"Pühapäev","vandalism","avalik_koht,reisilaev,sadam","500-4999"
557000,6594000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
537000,6586000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
548000,6594000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
543500,6587500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
546000,6596000,"Kolmapäev","vandalism","avalik_koht,kauplus","0-499"
549500,6590500,"Kolmapäev","vandalism","avalik_koht,kauplus","0-499"
547000,6596000,"Laupäev","pisivargus,vandalism","avalik_koht,kauplus","0-499"
540000,6588000,"Laupäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
545500,6588500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
539500,6590000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
550500,6589500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
544000,6589000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
540000,6589500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
538000,6584500,"Teisipäev","vandalism","avalik_koht,trepikoda_koridor","0-499"
543000,6588000,"Teisipäev","vandalism","avalik_koht,parkla","0-499"
550000,6589500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
547000,6597000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6588500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
556000,6583000,"Pühapäev","vandalism","avalik_koht","0-499"
545000,6588000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
540000,6590500,"Laupäev","vandalism","avalik_koht,muu koht,tanav_valjak","0-499"
548500,6589500,"Reede","vandalism","avalik_koht,parkla","0-499"
541500,6587000,"Reede","vandalism","avalik_koht,muu koht","0-499"
541500,6590000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
658500,6475500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
566000,6552000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
543000,6589000,"Esmaspäev","vandalism","avalik_koht,uhissoiduk","0-499"
542500,6587500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","500-4999"
543500,6588500,"Esmaspäev","vandalism","avalik_koht","0-499"
546500,6590000,"Pühapäev","vandalism","avalik_koht,parkla","0-499"
536000,6579000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
540000,6589000,"Laupäev","vandalism","avalik_koht,ouealatee","0-499"
591000,6597000,"Reede","vandalism","avalik_koht","0-499"
512000,6583000,"Neljapäev","vandalism","avalik_koht","0-499"
542500,6588500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
552000,6592000,"Esmaspäev","avaliku_korra_rikkumine,muu,vandalism","tanav_valjak","0-499"
541000,6589500,"Esmaspäev","vandalism","avalik_koht,buroo_kontor","0-499"
542500,6589000,"Laupäev","vandalism","avalik_koht,tanav_valjak","500-4999"
539500,6590500,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
540500,6589000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
549000,6590500,"Reede","kehaline_vaarkohtlemine,konflikt/omavoli,vandalism","avalik_koht,takso,tanav_valjak","0-499"
539000,6590500,"Reede","vandalism","avalik_koht,kasiino","500-4999"
534000,6585000,"Reede","vandalism","avalik_koht,parkla","0-499"
541000,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
597000,6606000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
547000,6589500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
657500,6475000,"Pühapäev","vandalism","avalik_koht","0-499"
541000,6587500,"Pühapäev","vandalism","avalik_koht","0-499"
411000,6457500,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
546000,6588500,"Laupäev","vandalism","avalik_koht,parkla","500-4999"
543000,6588500,"Neljapäev","muu,vandalism","avalik_koht,parkla","0-499"
544500,6588000,"Teisipäev","vandalism","avalik_koht,ooklubi_diskoteek","0-499"
541000,6589000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
545000,6587000,"Esmaspäev","vandalism","avalik_koht,parkla","500-4999"
638000,6514000,"Pühapäev","vandalism","avalik_koht","0-499"
542000,6589500,"Laupäev","vandalism","avalik_koht,tanav_valjak,ouealatee","0-499"
549000,6589000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
659000,6474000,"Laupäev","vandalism","avalik_koht","0-499"
659000,6474000,"Laupäev","vandalism","avalik_koht","0-499"
537000,6585000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
549500,6590500,"Reede","pisivargus,vandalism","avalik_koht,kauplus","0-499"
543000,6588500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6588000,"Kolmapäev","avaliku_korra_rikkumine,vandalism","avalik_koht,jalakaijatunnel","0-499"
545000,6540000,"Kolmapäev","vandalism","avalik_koht","0-499"
658500,6473500,"Teisipäev","vandalism","avalik_koht","0-499"
542500,6589000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
540000,6590000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
541000,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6588000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6588500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6589000,"Laupäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
546500,6591500,"Laupäev","avaliku_korra_rikkumine,vandalism","avalik_koht,kauplus,muu ruum","0-499"
549500,6590500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
694000,6584500,"Neljapäev","vandalism","avalik_koht,konnitee_teepeenar","0-499"
538000,6591000,"Neljapäev","vandalism","avalik_koht,tanav_valjak,oueala_lahtine_hoov","0-499"
551000,6589500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6590000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
548000,6590000,"Esmaspäev","vandalism","avalik_koht","0-499"
547000,6589000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
540500,6590500,"Pühapäev","vandalism","avalik_koht,parkla","0-499"
544500,6587500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
672000,6451000,"Neljapäev","vandalism,avaliku_korra_rikkumine","avalik_koht,kauplus","0-499"
672000,6451000,"Neljapäev","vandalism,avaliku_korra_rikkumine","avalik_koht,kauplus","0-499"
541500,6586000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6587500,"Esmaspäev","vandalism","avalik_koht,teenindusettevote","0-499"
542500,6588000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
540000,6582000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","5000-49999"
547000,6589000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
634000,6580500,"Reede","vandalism,avaliku_korra_rikkumine","raviasutus","0-499"
543500,6589000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
545500,6589000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
545000,6587500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6588500,"Kolmapäev","vandalism","avalik_koht,kiosk,tanav_valjak","0-499"
541500,6588000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
546500,6589000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
551000,6580000,"Pühapäev","pisivargus,vandalism","avalik_koht,kauplus","0-499"
549500,6589000,"Pühapäev","muu,vandalism","avalik_koht,buroo_kontor","0-499"
539500,6590000,"Pühapäev","vandalism","avalik_koht,kauplus","500-4999"
557000,6594000,"Pühapäev","vandalism","avalik_koht","0-499"
550000,6590000,"Reede","vandalism","avalik_koht,parkla","0-499"
542000,6588500,"Reede","vandalism","avalik_koht,ooklubi_diskoteek","0-499"
537500,6586000,"Neljapäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
546500,6588500,"Neljapäev","vandalism","avalik_koht,muu ruum,teenindusettevote","0-499"
543000,6589500,"Neljapäev","muu,vandalism","avalik_koht,tanav_valjak","0-499"
545000,6587000,"Neljapäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
542500,6589500,"Kolmapäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
551000,6590000,"Teisipäev","vandalism","avalik_koht,tanav_valjak,uhissoiduk","0-499"
546500,6589000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
550000,6590500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6588000,"Laupäev","vandalism","avalik_koht,soogikoht","0-499"
539500,6587000,"Laupäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
547000,6588500,"Reede","vandalism","avalik_koht,soogikoht","0-499"
542500,6589000,"Kolmapäev","vandalism","avalik_koht,kasiino","0-499"
546500,6588500,"Kolmapäev","vandalism","avalik_koht,kauplus","0-499"
549500,6590500,"Esmaspäev","muu,vandalism","avalik_koht,tanav_valjak","0-499"
591000,6597000,"Esmaspäev","vandalism","avalik_koht","0-499"
542000,6588000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
548500,6588500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
546000,6589000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
544000,6589000,"Reede","vandalism","avalik_koht,bussipeatus","0-499"
542000,6588500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
547000,6589000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
549500,6590500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
549000,6590000,"Esmaspäev","vandalism","avalik_koht,parkla","500-4999"
549000,6591000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
540000,6588000,"Pühapäev","vandalism","avalik_koht,raviasutus","0-499"
659000,6474000,"Pühapäev","vandalism","avalik_koht,parkla","0-499"
540500,6588500,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6589000,"Laupäev","vandalism","avalik_koht,hotell_motell","0-499"
539000,6590000,"Laupäev","vandalism","avalik_koht,lasteasutus_territoorium","0-499"
542000,6588500,"Laupäev","vandalism","avalik_koht,ooklubi_diskoteek","0-499"
675000,6507000,"Laupäev","vandalism","avalik_koht","0-499"
545000,6587000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
621000,6405500,"Neljapäev","vandalism","avalik_koht","0-499"
545000,6540000,"Neljapäev","vandalism","avalik_koht","0-499"
540000,6588500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
549500,6589000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
541000,6588000,"Kolmapäev","vandalism","avalik_koht","0-499"
545000,6586500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
547500,6589000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6588000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6586000,"Pühapäev","avaliku_korra_rikkumine,vandalism","avalik_koht,parkla,tanav_valjak","0-499"
540000,6586000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
551000,6589500,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
549500,6589500,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6588500,"Laupäev","vandalism","avalik_koht,kauplus","500-4999"
595000,6469000,"Laupäev","vandalism","avalik_koht","500-4999"
543500,6587500,"Laupäev","vandalism,vargus","avalik_koht,tanav_valjak","0-499"
542000,6590000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
536500,6585500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
684000,6575000,"Neljapäev","vandalism","avalik_koht,konnitee_teepeenar,muu koht","0-499"
536500,6586000,"Neljapäev","vandalism","avalik_koht,oppeasutus_selle_territoorium","0-499"
540000,6589500,"Kolmapäev","vandalism","avalik_koht,oppeasutus_selle_territoorium","0-499"
546000,6580000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
550000,6589500,"Teisipäev","pisivargus,vandalism","avalik_koht,kauplus","0-499"
542000,6589000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
649000,6462000,"Esmaspäev","vandalism","avalik_koht","0-499"
540500,6586500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","500-4999"
542000,6588500,"Pühapäev","avaliku_korra_rikkumine,muu,vandalism","avalik_koht,tanav_valjak","0-499"
541000,6590000,"Pühapäev","vandalism","avalik_koht,muu koht","0-499"
549000,6589500,"Laupäev","vandalism","avalik_koht,parkla","0-499"
546000,6585000,"Reede","vandalism","avalik_koht,kauplus","0-499"
649000,6462000,"Reede","vandalism","avalik_koht,raudteejaam","0-499"
551000,6589500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
539500,6590000,"Kolmapäev","vandalism","avalik_koht,muu koht","0-499"
548500,6589500,"Kolmapäev","vandalism","avalik_koht,kauplus","0-499"
536500,6585500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
544500,6588000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","500-4999"
547500,6590500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
543500,6588000,"Teisipäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
553000,6586000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
546000,6585000,"Esmaspäev","vandalism","avalik_koht,parkla","0-499"
659500,6474000,"Pühapäev","vandalism","avalik_koht","0-499"
549000,6590000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
540500,6588500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
597000,6606000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6587500,"Laupäev","vandalism","avalik_koht","0-499"
547000,6589000,"Laupäev","vandalism","avalik_koht,parkla","0-499"
542500,6588500,"Laupäev","vandalism","avalik_koht,muu koht","0-499"
546500,6589000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6587500,"Neljapäev","vandalism","avalik_koht,muu koht","0-499"
546500,6592000,"Neljapäev","vandalism","avalik_koht,parkla","0-499"
546000,6588500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6589500,"Teisipäev","vandalism","avalik_koht","0-499"
539000,6589500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
532000,6575500,"Esmaspäev","vandalism","avalik_koht,parkla","0-499"
557000,6593000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
546000,6588500,"Pühapäev","muu,vandalism","avalik_koht,parkla","0-499"
542000,6588500,"Pühapäev","vandalism,vargus","avalik_koht,soogikoht","0-499"
542500,6588500,"Laupäev","vandalism","avalik_koht,soogikoht","0-499"
542000,6588500,"Laupäev","vandalism","avalik_koht,soogikoht","0-499"
539000,6590000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
543000,6586500,"Reede","vandalism","avalik_koht,parkla","0-499"
540000,6590500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
545000,6588000,"Neljapäev","vandalism","avalik_koht","0-499"
542000,6588500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6588000,"Kolmapäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
547500,6589500,"Teisipäev","avaliku_korra_rikkumine,vandalism","avalik_koht,tanav_valjak","0-499"
547500,6589500,"Teisipäev","avaliku_korra_rikkumine,vandalism","avalik_koht,tanav_valjak","0-499"
541500,6589500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
638000,6514000,"Esmaspäev","vandalism","avalik_koht","0-499"
550000,6590000,"Esmaspäev","pisivargus,vandalism","avalik_koht,kauplus","0-499"
542500,6588500,"Esmaspäev","vandalism","avalik_koht,kauplus","0-499"
542500,6588500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
555000,6565000,"Pühapäev","vandalism","avalik_koht,mets","0-499"
540000,6589000,"Laupäev","vandalism","avalik_koht,uhissoiduk","0-499"
543500,6587500,"Reede","vandalism","avalik_koht,bussijaam_bussiterminaal","0-499"
544000,6587500,"Reede","vandalism","avalik_koht","0-499"
656000,6523000,"Reede","vandalism","avalik_koht","0-499"
542000,6588500,"Neljapäev","vandalism","avalik_koht,trepikoda_koridor","0-499"
541500,6588500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6588500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","500-4999"
541000,6588000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6589500,"Esmaspäev","vandalism","avalik_koht,ouealatee","0-499"
549500,6589500,"Pühapäev","vandalism,avaliku_korra_rikkumine","avalik_koht,muu koht,teenindusettevote","500-4999"
549500,6589500,"Pühapäev","vandalism,avaliku_korra_rikkumine","avalik_koht,muu koht,teenindusettevote","500-4999"
546500,6588500,"Pühapäev","vandalism","avalik_koht","0-499"
543000,6588000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
540000,6589500,"Reede","vandalism","avalik_koht","0-499"
541500,6589500,"Reede","vandalism","avalik_koht,muu koht","0-499"
544000,6589000,"Neljapäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
542500,6586000,"Kolmapäev","vandalism","avalik_koht,muu koht","0-499"
541000,6587000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
540500,6590500,"Esmaspäev","vandalism","avalik_koht,kaubamaja","0-499"
547500,6589500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
597000,6606000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
431000,6516000,"Reede","tulekahju,vandalism","avalik_koht","500-4999"
548500,6590000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6587500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6590000,"Teisipäev","vandalism","avalik_koht,kiosk","0-499"
547000,6588500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
541000,6590000,"Pühapäev","vandalism","avalik_koht,parkla","0-499"
546500,6589000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
540500,6588500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
548500,6589500,"Laupäev","vandalism","avalik_koht,kauplus","0-499"
551000,6597000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6589500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
549000,6590000,"Reede","vandalism","avalik_koht,tanav_valjak","500-4999"
547000,6589500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
545000,6586500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
548500,6589000,"Kolmapäev","vandalism","avalik_koht,parkla","0-499"
547500,6589000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6589000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
552000,6580000,"Kolmapäev","vandalism","avalik_koht,park","0-499"
540000,6589000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
428000,6541000,"Teisipäev","vandalism","avalik_koht,parkla","0-499"
542000,6588000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
550500,6589000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","500-4999"
542000,6588500,"Esmaspäev","muu,vandalism","avalik_koht,tanav_valjak","0-499"
539000,6590000,"Pühapäev","vandalism","avalik_koht,bussipeatus","0-499"
537000,6587500,"Pühapäev","vandalism","avalik_koht,parkla,soogikoht,tanav_valjak","0-499"
542500,6588500,"Laupäev","vandalism","avalik_koht","0-499"
542000,6588000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
661000,6473500,"Reede","muu,vandalism","avalik_koht","0-499"
542500,6588500,"Reede","vandalism","avalik_koht,uhissoiduk","0-499"
546000,6589000,"Reede","vandalism","avalik_koht,parkla,tanav_valjak","500-4999"
540500,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
546500,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
545500,6587500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
542000,6588500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
557000,6594000,"Teisipäev","vandalism","avalik_koht,kauplus","0-499"
537500,6591000,"Teisipäev","muu,vandalism","avalik_koht,tanav_valjak","0-499"
657500,6473000,"Teisipäev","vandalism","avalik_koht","0-499"
539000,6589500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
537500,6591000,"Esmaspäev","vandalism","avalik_koht","0-499"
540500,6590500,"Esmaspäev","vandalism","avalik_koht,kauplus","0-499"
541500,6590000,"Esmaspäev","pisivargus,vandalism","avalik_koht,tanav_valjak","0-499"
539000,6590500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6587500,"Laupäev","muu,vandalism","avalik_koht,kauplus","0-499"
539000,6590000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6589000,"Laupäev","vandalism","avalik_koht,kasiino","500-4999"
541500,6590000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
537500,6591000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
570000,6587000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
659500,6474000,"Reede","vandalism","avalik_koht","500-4999"
539500,6590000,"Neljapäev","konflikt/omavoli,vandalism","avalik_koht,tanav_valjak","0-499"
542500,6588500,"Neljapäev","pisivargus,vandalism","avalik_koht,kaubamaja","0-499"
541000,6589500,"Neljapäev","vandalism","avalik_koht,buroo_kontor","0-499"
581000,6563000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
546000,6597000,"Neljapäev","muu,vandalism,avaliku_korra_rikkumine","soogikoht","0-499"
539500,6590000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
550500,6590000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
545000,6587000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
547500,6589000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
539500,6585500,"Teisipäev","kehaline_vaarkohtlemine,liiklusrikkumine,vandalism","avalik_koht,tanav_valjak","0-499"
549500,6590500,"Esmaspäev","vandalism","avalik_koht,kauplus","0-499"
549500,6589000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
540000,6589000,"Pühapäev","vandalism","avalik_koht,takso,tanav_valjak","0-499"
543000,6589000,"Laupäev","vandalism","avalik_koht,parkla","0-499"
546000,6588500,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
557000,6594000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
597000,6606000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
547000,6592500,"Reede","vandalism","avalik_koht,parkla","0-499"
538500,6589500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
549500,6589000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
656000,6472000,"Kolmapäev","vandalism,vargus","avalik_koht","0-499"
557000,6593000,"Teisipäev","vandalism","avalik_koht,parkla","0-499"
692000,6561000,"Esmaspäev","vandalism","avalik_koht","0-499"
648000,6462000,"Esmaspäev","vandalism","avalik_koht","0-499"
539000,6590000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
550500,6590000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6589000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
539500,6589500,"Reede","vandalism","avalik_koht","0-499"
550500,6589500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
547000,6597000,"Reede","vandalism","avalik_koht,parkla","0-499"
547000,6586000,"Kolmapäev","vandalism","avalik_koht,uhissoiduk","0-499"
542000,6588500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
548000,6590500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6589500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6588500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6588500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
554000,6594000,"Laupäev","vandalism","avalik_koht,parkla,sadam","0-499"
548500,6589500,"Laupäev","vandalism","avalik_koht,kauplus","0-499"
547000,6589500,"Reede","vandalism","avalik_koht,parkla","0-499"
548500,6589500,"Reede","vandalism","avalik_koht","500-4999"
539500,6588500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
634000,6590000,"Esmaspäev","vandalism","avalik_koht","0-499"
550000,6589500,"Pühapäev","vandalism","avalik_koht,kauplus","0-499"
550000,6589500,"Pühapäev","vandalism","avalik_koht,kauplus","0-499"
549000,6589500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
538500,6591000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
546000,6589500,"Laupäev","vandalism","avalik_koht,tanav_valjak","500-4999"
547000,6589000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
546000,6584000,"Laupäev","vandalism","avalik_koht,tanav_valjak","500-4999"
549500,6590500,"Reede","vandalism","avalik_koht,kauplus","0-499"
680000,6438000,"Reede","vandalism","avalik_koht","0-499"
546000,6596000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
549500,6589500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6589000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
546000,6580000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
549500,6591000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
549000,6589000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
539500,6589500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6589000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6589000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
543000,6588000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
539500,6590000,"Pühapäev","vandalism","avalik_koht,oueala_lahtine_hoov","0-499"
542000,6589000,"Pühapäev","pisivargus,vandalism","avalik_koht","0-499"
542500,6589500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6588500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6590000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
546500,6591500,"Laupäev","vandalism","avalik_koht,kauplus","0-499"
549500,6590000,"Laupäev","muu,vandalism","avalik_koht,tanav_valjak","0-499"
549500,6590000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
543000,6589000,"Reede","vandalism","avalik_koht,soogikoht","0-499"
